experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device2,tinyllama,1,4.219,1282.81,100,23.7,1326.6,47.9,2.05
E2-throughput,device2,tinyllama,2,2.9978,60.81,100,33.36,1331.3,52.6,2.05
E2-throughput,device2,tinyllama,3,2.8957,63.62,100,34.53,1332.3,51.6,2.05
E2-throughput,device2,tinyllama,4,2.9168,63.28,100,34.28,1335.5,50.6,2.05
E2-throughput,device2,tinyllama,5,2.964,69.96,100,33.74,1338.0,51.6,2.05
E2-throughput,device2,tinyllama,6,2.9845,77.77,100,33.51,1340.2,51.5,2.05
E2-throughput,device2,tinyllama,7,3.2654,65.81,100,30.62,1342.4,51.5,2.05
E2-throughput,device2,tinyllama,8,3.8414,75.38,100,26.03,1343.7,50.9,2.05
E2-throughput,device2,tinyllama,9,3.1486,72.52,100,31.76,1348.0,51.3,2.05
E2-throughput,device2,tinyllama,10,3.0804,64.3,100,32.46,1344.6,51.9,2.05
E2-throughput,device2,tinyllama,11,3.0127,64.12,100,33.19,1345.3,52.0,2.05
E2-throughput,device2,tinyllama,12,3.084,64.57,100,32.43,1345.0,51.7,2.05
E2-throughput,device2,tinyllama,13,3.0712,66.31,100,32.56,1344.5,51.3,2.05
E2-throughput,device2,tinyllama,14,3.0147,64.98,100,33.17,1347.0,52.4,2.05
E2-throughput,device2,tinyllama,15,3.0239,63.87,100,33.07,1347.0,50.1,2.05
E2-throughput,device2,tinyllama,16,3.0867,66.06,100,32.4,1344.4,51.9,2.05
E2-throughput,device2,tinyllama,17,2.9969,66.35,100,33.37,1343.3,51.4,2.05
E2-throughput,device2,tinyllama,18,2.9999,65.75,100,33.33,1343.3,52.1,2.05
E2-throughput,device2,tinyllama,19,3.0717,66.61,100,32.56,1342.1,51.5,2.05
E2-throughput,device2,tinyllama,20,3.072,68.33,100,32.55,1345.8,52.1,2.05
E2-throughput,device2,tinyllama-q5,1,4.7552,1672.16,100,21.03,1486.2,45.1,1.81
E2-throughput,device2,tinyllama-q5,2,3.2117,75.89,100,31.14,1486.5,51.9,1.81
E2-throughput,device2,tinyllama-q5,3,3.2869,64.04,100,30.42,1487.6,51.9,1.81
E2-throughput,device2,tinyllama-q5,4,3.7342,80.7,100,26.78,1488.0,51.0,1.81
E2-throughput,device2,tinyllama-q5,5,3.6544,71.93,100,27.36,1489.7,51.1,1.81
E2-throughput,device2,tinyllama-q5,6,3.9681,82.6,100,25.2,1489.9,51.1,1.81
E2-throughput,device2,tinyllama-q5,7,5.1409,80.84,100,19.45,1499.3,51.5,1.81
E2-throughput,device2,tinyllama-q5,8,4.616,108.33,100,21.66,1499.3,52.3,1.81
E2-throughput,device2,tinyllama-q5,9,4.3147,78.97,100,23.18,1498.6,52.5,1.81
E2-throughput,device2,tinyllama-q5,10,4.0408,102.09,100,24.75,1496.3,51.6,1.81
E2-throughput,device2,tinyllama-q5,11,3.6303,78.7,100,27.55,1495.3,51.1,1.81
E2-throughput,device2,tinyllama-q5,12,3.7058,79.85,100,26.98,1500.2,51.6,1.81
E2-throughput,device2,tinyllama-q5,13,3.6831,82.16,100,27.15,1503.9,51.9,1.81
E2-throughput,device2,tinyllama-q5,14,3.7849,79.67,100,26.42,1502.4,52.1,1.81
E2-throughput,device2,tinyllama-q5,15,3.6336,74.74,100,27.52,1495.5,50.9,1.81
E2-throughput,device2,tinyllama-q5,16,3.6664,79.21,100,27.27,1498.7,51.2,1.81
E2-throughput,device2,tinyllama-q5,17,3.802,85.6,100,26.3,1504.1,52.3,1.81
E2-throughput,device2,tinyllama-q5,18,3.7534,76.83,100,26.64,1504.9,51.2,1.81
E2-throughput,device2,tinyllama-q5,19,3.8267,82.69,100,26.13,1504.9,50.6,1.81
E2-throughput,device2,tinyllama-q5,20,3.8534,71.33,100,25.95,1502.9,51.3,1.81
E2-throughput,device2,tinyllama-q8,1,5.331,1262.18,100,18.76,1864.0,46.4,2.89
E2-throughput,device2,tinyllama-q8,2,4.2429,79.24,100,23.57,1869.1,51.0,2.89
E2-throughput,device2,tinyllama-q8,3,4.7016,91.51,100,21.27,1870.6,52.2,2.89
E2-throughput,device2,tinyllama-q8,4,4.6395,93.19,100,21.55,1875.8,51.4,2.89
E2-throughput,device2,tinyllama-q8,5,4.534,100.05,100,22.06,1879.2,51.4,2.89
E2-throughput,device2,tinyllama-q8,6,4.7523,84.72,100,21.04,1879.9,52.2,2.89
E2-throughput,device2,tinyllama-q8,7,4.5742,91.44,100,21.86,1880.8,52.0,2.89
E2-throughput,device2,tinyllama-q8,8,4.6623,94.17,100,21.45,1881.0,51.6,2.89
E2-throughput,device2,tinyllama-q8,9,4.6005,88.49,100,21.74,1884.9,52.2,2.89
E2-throughput,device2,tinyllama-q8,10,4.6915,85.78,100,21.32,1880.9,52.2,2.89
E2-throughput,device2,tinyllama-q8,11,4.5698,88.09,100,21.88,1884.0,51.4,2.89
E2-throughput,device2,tinyllama-q8,12,4.8562,89.03,100,20.59,1885.5,51.8,2.89
E2-throughput,device2,tinyllama-q8,13,4.86,87.91,100,20.58,1882.7,51.9,2.89
E2-throughput,device2,tinyllama-q8,14,4.7572,99.07,100,21.02,1885.2,51.6,2.89
E2-throughput,device2,tinyllama-q8,15,4.7637,94.39,100,20.99,1890.2,51.6,2.89
E2-throughput,device2,tinyllama-q8,16,5.1359,94.78,100,19.47,1890.9,51.2,2.89
E2-throughput,device2,tinyllama-q8,17,6.8383,217.29,100,14.62,1891.2,52.6,2.89
E2-throughput,device2,tinyllama-q8,18,5.252,100.07,100,19.04,1889.3,51.7,2.89
E2-throughput,device2,tinyllama-q8,19,4.8976,120.03,100,20.42,1887.5,52.1,2.89
E2-throughput,device2,tinyllama-q8,20,4.6933,89.13,100,21.31,1887.3,52.3,2.89
E2-throughput,device2,phi3:mini,1,22.0611,11630.69,100,4.53,4324.6,41.0,21.22
E2-throughput,device2,phi3:mini,2,10.9996,145.32,100,9.09,3552.7,52.2,21.22
E2-throughput,device2,phi3:mini,3,11.5465,136.43,100,8.66,3589.1,68.4,21.22
E2-throughput,device2,phi3:mini,4,13.6955,178.51,100,7.3,3589.8,76.1,21.22
E2-throughput,device2,phi3:mini,5,12.2179,141.09,100,8.18,3631.6,74.0,21.22
E2-throughput,device2,phi3:mini,6,12.4185,151.41,100,8.05,3699.8,73.7,21.22
E2-throughput,device2,phi3:mini,7,12.7697,166.3,100,7.83,3728.2,74.7,21.22
E2-throughput,device2,phi3:mini,8,12.3155,149.6,100,8.12,3725.6,72.3,21.22
E2-throughput,device2,phi3:mini,9,12.4705,135.92,100,8.02,3731.2,74.3,21.22
E2-throughput,device2,phi3:mini,10,12.6513,142.72,100,7.9,3729.2,73.7,21.22
E2-throughput,device2,phi3:mini,11,11.7893,136.47,100,8.48,3723.2,58.3,21.22
E2-throughput,device2,phi3:mini,12,12.2557,127.41,100,8.16,3581.4,52.3,21.22
E2-throughput,device2,phi3:mini,13,12.3308,134.47,100,8.11,3576.9,51.9,21.22
E2-throughput,device2,phi3:mini,14,12.3636,137.95,100,8.09,3583.5,52.1,21.22
E2-throughput,device2,phi3:mini,15,11.2921,133.76,100,8.86,3582.0,51.5,21.22
E2-throughput,device2,phi3:mini,16,11.4016,132.37,100,8.77,3582.0,51.9,21.22
E2-throughput,device2,phi3:mini,17,11.822,154.26,100,8.46,3577.0,52.3,21.22
E2-throughput,device2,phi3:mini,18,11.7249,164.29,100,8.53,3581.3,52.2,21.22
E2-throughput,device2,phi3:mini,19,11.7071,134.35,100,8.54,3586.6,52.2,21.22
E2-throughput,device2,phi3:mini,20,11.8288,150.46,100,8.45,3590.3,52.1,21.22
E2-throughput,device2,phi3-q5,1,30.7763,14815.64,100,3.25,4904.1,41.0,13.33
E2-throughput,device2,phi3-q5,2,14.6931,165.88,100,6.81,4137.4,51.9,13.33
E2-throughput,device2,phi3-q5,3,15.1725,167.89,100,6.59,4138.4,51.8,13.33
E2-throughput,device2,phi3-q5,4,14.3798,180.74,100,6.95,4141.8,52.2,13.33
E2-throughput,device2,phi3-q5,5,15.949,162.36,100,6.27,4146.0,52.6,13.33
E2-throughput,device2,phi3-q5,6,12.9183,151.51,100,7.74,4151.6,52.2,13.33
E2-throughput,device2,phi3-q5,7,12.7521,173.72,100,7.84,4145.3,51.7,13.33
E2-throughput,device2,phi3-q5,8,12.6586,145.38,100,7.9,4148.2,51.8,13.33
E2-throughput,device2,phi3-q5,9,12.6562,142.59,100,7.9,4148.6,52.0,13.33
E2-throughput,device2,phi3-q5,10,12.733,150.06,100,7.85,4149.2,52.4,13.33
E2-throughput,device2,phi3-q5,11,12.7773,140.53,100,7.83,4147.2,51.0,13.33
E2-throughput,device2,phi3-q5,12,13.1863,167.62,100,7.58,4143.0,51.8,13.33
E2-throughput,device2,phi3-q5,13,13.0824,171.01,100,7.64,4142.9,51.9,13.33
E2-throughput,device2,phi3-q5,14,13.2499,158.8,100,7.55,4143.0,51.5,13.33
E2-throughput,device2,phi3-q5,15,13.6465,149.71,100,7.33,4149.5,51.9,13.33
E2-throughput,device2,phi3-q5,16,15.6457,199.47,100,6.39,4149.4,51.5,13.33
E2-throughput,device2,phi3-q5,17,13.8563,194.35,100,7.22,4153.9,52.1,13.33
E2-throughput,device2,phi3-q5,18,14.7351,152.52,100,6.79,4158.5,51.9,13.33
E2-throughput,device2,phi3-q5,19,13.9916,238.38,100,7.15,4158.5,51.5,13.33
E2-throughput,device2,phi3-q5,20,13.3038,155.36,100,7.52,4154.0,51.6,13.33
E2-throughput,device2,phi3-q8,1,40.9275,24707.87,100,2.44,6092.6,35.6,20.73
E2-throughput,device2,phi3-q8,2,15.8124,188.97,100,6.32,5330.6,51.2,20.73
E2-throughput,device2,phi3-q8,3,16.0898,195.79,100,6.22,5334.9,51.8,20.73
E2-throughput,device2,phi3-q8,4,16.0242,172.96,100,6.24,5330.7,51.1,20.73
E2-throughput,device2,phi3-q8,5,16.5996,199.93,100,6.02,5332.3,51.2,20.73
E2-throughput,device2,phi3-q8,6,16.5782,203.85,100,6.03,5332.1,51.4,20.73
E2-throughput,device2,phi3-q8,7,15.9883,175.56,100,6.25,5332.8,51.3,20.73
E2-throughput,device2,phi3-q8,8,16.5526,187.27,100,6.04,5333.9,51.3,20.73
E2-throughput,device2,phi3-q8,9,17.8943,179.11,100,5.59,5338.6,51.9,20.73
E2-throughput,device2,phi3-q8,10,15.2999,168.44,100,6.54,5336.3,51.6,20.73
E2-throughput,device2,phi3-q8,11,15.2179,173.12,100,6.57,5337.8,51.4,20.73
E2-throughput,device2,phi3-q8,12,17.1016,168.17,100,5.85,5335.6,51.0,20.73
E2-throughput,device2,phi3-q8,13,17.1181,245.31,100,5.84,5335.4,51.8,20.73
E2-throughput,device2,phi3-q8,14,16.664,185.41,100,6.0,5337.7,51.5,20.73
E2-throughput,device2,phi3-q8,15,16.5444,180.16,100,6.04,5337.7,52.2,20.73
E2-throughput,device2,phi3-q8,16,16.8397,192.35,100,5.94,5338.9,52.0,20.73
E2-throughput,device2,phi3-q8,17,18.0939,181.56,100,5.53,5340.4,52.3,20.73
E2-throughput,device2,phi3-q8,18,17.8324,217.75,100,5.61,5337.9,51.7,20.73
E2-throughput,device2,phi3-q8,19,17.8108,209.28,100,5.61,5340.2,51.7,20.73
E2-throughput,device2,phi3-q8,20,18.2888,196.02,100,5.47,5341.2,52.1,20.73
E2-throughput,device2,qwen2.5:3b,1,11.7695,4355.42,73,6.2,2775.4,46.4,8.77
E2-throughput,device2,qwen2.5:3b,2,6.7593,223.05,73,10.8,2751.7,50.7,8.77
E2-throughput,device2,qwen2.5:3b,3,6.7199,209.75,73,10.86,2758.8,51.4,8.77
E2-throughput,device2,qwen2.5:3b,4,6.7023,193.99,73,10.89,2765.2,51.2,8.77
E2-throughput,device2,qwen2.5:3b,5,6.9416,228.27,73,10.52,2765.2,50.8,8.77
E2-throughput,device2,qwen2.5:3b,6,6.8561,201.14,73,10.65,2763.3,50.6,8.77
E2-throughput,device2,qwen2.5:3b,7,7.081,234.86,73,10.31,2764.9,50.8,8.77
E2-throughput,device2,qwen2.5:3b,8,6.8993,214.1,73,10.58,2769.2,51.2,8.77
E2-throughput,device2,qwen2.5:3b,9,6.8932,219.45,73,10.59,2778.0,50.8,8.77
E2-throughput,device2,qwen2.5:3b,10,6.9682,214.62,73,10.48,2778.0,50.6,8.77
E2-throughput,device2,qwen2.5:3b,11,7.1472,214.23,73,10.21,2776.8,50.5,8.77
E2-throughput,device2,qwen2.5:3b,12,7.0003,217.25,73,10.43,2778.0,51.5,8.77
E2-throughput,device2,qwen2.5:3b,13,7.1516,207.98,73,10.21,2782.8,50.6,8.77
E2-throughput,device2,qwen2.5:3b,14,7.3377,204.85,73,9.95,2782.7,51.8,8.77
E2-throughput,device2,qwen2.5:3b,15,7.8483,232.94,73,9.3,2791.1,51.5,8.77
E2-throughput,device2,qwen2.5:3b,16,10.8142,286.43,73,6.75,2791.1,51.0,8.77
E2-throughput,device2,qwen2.5:3b,17,9.5712,293.26,73,7.63,2790.1,51.1,8.77
E2-throughput,device2,qwen2.5:3b,18,10.5181,249.61,73,6.94,2789.5,50.9,8.77
E2-throughput,device2,qwen2.5:3b,19,12.4374,390.28,73,5.87,2791.2,51.2,8.77
E2-throughput,device2,qwen2.5:3b,20,11.7168,289.74,73,6.23,2791.2,51.1,8.77
E2-throughput,device2,qwen-q5,1,24.0297,13108.85,99,4.12,3387.3,39.0,16.49
E2-throughput,device2,qwen-q5,2,10.7378,224.72,99,9.22,3284.8,51.3,16.49
E2-throughput,device2,qwen-q5,3,10.9772,225.76,99,9.02,3288.0,51.7,16.49
E2-throughput,device2,qwen-q5,4,11.289,221.76,99,8.77,3289.2,51.3,16.49
E2-throughput,device2,qwen-q5,5,12.1688,240.57,99,8.14,3288.7,51.5,16.49
E2-throughput,device2,qwen-q5,6,11.5604,240.2,99,8.56,3291.8,51.5,16.49
E2-throughput,device2,qwen-q5,7,11.4956,301.21,99,8.61,3297.2,51.8,16.49
E2-throughput,device2,qwen-q5,8,11.5089,234.25,99,8.6,3295.7,51.4,16.49
E2-throughput,device2,qwen-q5,9,12.4623,236.28,99,7.94,3297.8,51.6,16.49
E2-throughput,device2,qwen-q5,10,13.954,271.21,99,7.09,3303.5,51.6,16.49
E2-throughput,device2,qwen-q5,11,11.9443,279.77,99,8.29,3304.2,51.4,16.49
E2-throughput,device2,qwen-q5,12,12.0343,276.15,99,8.23,3306.2,51.1,16.49
E2-throughput,device2,qwen-q5,13,12.6217,253.98,99,7.84,3307.0,51.8,16.49
E2-throughput,device2,qwen-q5,14,13.0145,255.8,99,7.61,3309.5,50.9,16.49
E2-throughput,device2,qwen-q5,15,12.4437,247.05,99,7.96,3314.1,51.8,16.49
E2-throughput,device2,qwen-q5,16,12.891,253.37,99,7.68,3315.3,51.1,16.49
E2-throughput,device2,qwen-q5,17,12.4355,249.52,99,7.96,3312.4,51.5,16.49
E2-throughput,device2,qwen-q5,18,12.8679,259.12,99,7.69,3312.8,51.5,16.49
E2-throughput,device2,qwen-q5,19,12.7454,287.99,99,7.77,3319.8,51.8,16.49
E2-throughput,device2,qwen-q5,20,12.3778,280.21,99,8.0,3319.9,51.7,16.49
E2-throughput,device2,qwen-q8,1,38.2328,26069.94,85,2.22,4499.5,33.2,23.25
E2-throughput,device2,qwen-q8,2,12.2609,306.1,85,6.93,4381.0,51.7,23.25
E2-throughput,device2,qwen-q8,3,11.2627,259.42,85,7.55,4383.3,51.5,23.25
E2-throughput,device2,qwen-q8,4,11.5599,236.76,85,7.35,4384.4,52.0,23.25
E2-throughput,device2,qwen-q8,5,10.9433,235.21,85,7.77,4381.9,51.0,23.25
E2-throughput,device2,qwen-q8,6,11.0148,218.55,85,7.72,4384.1,51.4,23.25
E2-throughput,device2,qwen-q8,7,11.0129,232.48,85,7.72,4382.6,51.7,23.25
E2-throughput,device2,qwen-q8,8,11.2888,238.32,85,7.53,4383.3,51.2,23.25
E2-throughput,device2,qwen-q8,9,11.0791,239.12,85,7.67,4384.1,50.8,23.25
E2-throughput,device2,qwen-q8,10,10.9401,226.81,85,7.77,4385.4,51.1,23.25
E2-throughput,device2,qwen-q8,11,10.9681,233.54,85,7.75,4388.7,51.0,23.25
E2-throughput,device2,qwen-q8,12,10.906,215.67,85,7.79,4389.2,51.5,23.25
E2-throughput,device2,qwen-q8,13,10.8384,217.14,85,7.84,4384.8,51.5,23.25
E2-throughput,device2,qwen-q8,14,10.7138,214.52,85,7.93,4385.9,51.7,23.25
E2-throughput,device2,qwen-q8,15,17.7881,223.32,85,4.78,4388.6,53.4,23.25
E2-throughput,device2,qwen-q8,16,11.9843,375.17,85,7.09,4388.9,51.1,23.25
E2-throughput,device2,qwen-q8,17,11.3799,270.2,85,7.47,4394.8,51.2,23.25
E2-throughput,device2,qwen-q8,18,11.4281,244.76,85,7.44,4390.9,51.2,23.25
E2-throughput,device2,qwen-q8,19,11.0399,241.68,85,7.7,4390.9,51.2,23.25
E2-throughput,device2,qwen-q8,20,11.1487,234.44,85,7.62,4395.2,51.1,23.25
E2-throughput,device2,mistral:7b,1,35.5797,17792.11,98,2.75,5485.2,40.0,11.07
E2-throughput,device2,mistral:7b,2,24.2461,233.18,98,4.04,5228.0,53.0,11.07
E2-throughput,device2,mistral:7b,3,28.7431,358.45,98,3.41,5226.9,52.0,11.07
E2-throughput,device2,mistral:7b,4,18.9482,337.41,98,5.17,5226.8,52.0,11.07
E2-throughput,device2,mistral:7b,5,17.9102,223.05,98,5.47,5223.9,51.6,11.07
E2-throughput,device2,mistral:7b,6,17.8476,248.36,98,5.49,5229.2,51.6,11.07
E2-throughput,device2,mistral:7b,7,17.8709,194.28,98,5.48,5229.2,51.6,11.07
E2-throughput,device2,mistral:7b,8,18.1934,196.69,98,5.39,5225.7,51.6,11.07
E2-throughput,device2,mistral:7b,9,17.8935,203.23,98,5.48,5232.1,52.0,11.07
E2-throughput,device2,mistral:7b,10,18.1349,210.85,98,5.4,5232.5,51.2,11.07
E2-throughput,device2,mistral:7b,11,18.8388,215.19,98,5.2,5229.3,51.9,11.07
E2-throughput,device2,mistral:7b,12,18.7866,243.82,98,5.22,5228.8,52.1,11.07
E2-throughput,device2,mistral:7b,13,18.9947,200.52,98,5.16,5226.9,52.5,11.07
E2-throughput,device2,mistral:7b,14,19.224,221.54,98,5.1,5228.0,51.7,11.07
E2-throughput,device2,mistral:7b,15,19.6519,232.6,98,4.99,5228.7,51.4,11.07
E2-throughput,device2,mistral:7b,16,19.6524,253.2,98,4.99,5232.2,51.8,11.07
E2-throughput,device2,mistral:7b,17,20.2556,261.06,98,4.84,5238.7,51.8,11.07
E2-throughput,device2,mistral:7b,18,21.2549,230.39,98,4.61,5236.9,51.5,11.07
E2-throughput,device2,mistral:7b,19,22.558,239.26,98,4.34,5238.2,52.0,11.07
E2-throughput,device2,mistral:7b,20,23.0239,249.77,98,4.26,5238.2,51.8,11.07
E2-throughput,device2,mistral-q5,1,36.9014,16469.95,94,2.55,6211.7,39.7,16.2
E2-throughput,device2,mistral-q5,2,21.1276,273.96,94,4.45,5953.9,51.4,16.2
E2-throughput,device2,mistral-q5,3,21.0784,324.2,94,4.46,5955.2,51.4,16.2
E2-throughput,device2,mistral-q5,4,21.557,257.43,94,4.36,5958.3,51.0,16.2
E2-throughput,device2,mistral-q5,5,21.4567,234.25,94,4.38,5959.8,51.5,16.2
E2-throughput,device2,mistral-q5,6,21.6406,256.61,94,4.34,5962.9,51.6,16.2
E2-throughput,device2,mistral-q5,7,22.7396,243.02,94,4.13,5962.0,51.5,16.2
E2-throughput,device2,mistral-q5,8,23.1806,266.52,94,4.06,5962.0,51.3,16.2
E2-throughput,device2,mistral-q5,9,24.2652,273.04,94,3.87,5962.6,51.8,16.2
E2-throughput,device2,mistral-q5,10,24.4013,287.72,94,3.85,5963.0,51.6,16.2
E2-throughput,device2,mistral-q5,11,26.61,267.72,94,3.53,5965.9,51.4,16.2
E2-throughput,device2,mistral-q5,12,34.3765,348.47,94,2.73,5966.1,51.5,16.2
E2-throughput,device2,mistral-q5,13,34.4676,574.23,94,2.73,5965.4,51.8,16.2
E2-throughput,device2,mistral-q5,14,27.9405,365.1,94,3.36,5965.9,51.9,16.2
E2-throughput,device2,mistral-q5,15,26.8201,327.43,94,3.5,5964.1,51.5,16.2
E2-throughput,device2,mistral-q5,16,26.8157,297.88,94,3.51,5961.8,52.1,16.2
E2-throughput,device2,mistral-q5,17,26.1584,267.45,94,3.59,5963.1,52.1,16.2
E2-throughput,device2,mistral-q5,18,26.3428,296.24,94,3.57,5963.3,52.1,16.2
E2-throughput,device2,mistral-q5,19,26.7996,312.02,94,3.51,5965.2,51.9,16.2
E2-throughput,device2,mistral-q5,20,20.6094,321.07,94,4.56,5965.0,52.1,16.2
E2-throughput,device2,mistral-q8,1,54.4523,22931.43,100,1.84,7913.5,38.1,75.74
E2-throughput,device2,mistral-q8,2,28.4843,529.13,100,3.51,7876.4,51.0,75.74
E2-throughput,device2,mistral-q8,3,28.4031,330.44,100,3.52,7865.6,51.8,75.74
E2-throughput,device2,mistral-q8,4,28.2123,299.94,100,3.54,7860.9,51.7,75.74
E2-throughput,device2,mistral-q8,5,30.3396,407.77,100,3.3,7855.7,51.2,75.74
E2-throughput,device2,mistral-q8,6,29.1175,319.47,100,3.43,7844.9,51.8,75.74
E2-throughput,device2,mistral-q8,7,29.8707,315.25,100,3.35,7835.2,52.0,75.74
E2-throughput,device2,mistral-q8,8,31.1032,321.99,100,3.22,7818.2,51.8,75.74
E2-throughput,device2,mistral-q8,9,30.6026,334.21,100,3.27,7802.0,51.7,75.74
E2-throughput,device2,mistral-q8,10,31.1135,335.47,100,3.21,7786.9,52.2,75.74
E2-throughput,device2,mistral-q8,11,35.0732,340.38,100,2.85,7774.1,51.8,75.74
E2-throughput,device2,mistral-q8,12,32.9487,358.79,100,3.04,7758.1,51.4,75.74
E2-throughput,device2,mistral-q8,13,33.3399,370.45,100,3.0,7742.1,51.6,75.74
E2-throughput,device2,mistral-q8,14,34.7678,397.85,100,2.88,7750.8,53.3,75.74
E2-throughput,device2,mistral-q8,15,35.0884,556.79,100,2.85,7727.5,51.6,75.74
E2-throughput,device2,mistral-q8,16,32.6755,348.44,100,3.06,7724.8,52.1,75.74
E2-throughput,device2,mistral-q8,17,34.8452,398.51,100,2.87,7722.9,51.5,75.74
E2-throughput,device2,mistral-q8,18,36.1048,542.01,100,2.77,7722.4,52.1,75.74
E2-throughput,device2,mistral-q8,19,33.9363,375.37,100,2.95,7723.1,52.1,75.74
E2-throughput,device2,mistral-q8,20,33.913,400.19,100,2.95,7721.2,51.9,75.74
