experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,tinyllama,1,inquiry,,False,0.0,2.39
E2-accuracy,device1,tinyllama,2,inquiry,,False,0.0,2.38
E2-accuracy,device1,tinyllama,3,inquiry,,False,0.0,2.28
E2-accuracy,device1,tinyllama,4,inquiry,,False,0.0,4.01
E2-accuracy,device1,tinyllama,5,inquiry,,False,0.0,2.48
E2-accuracy,device1,tinyllama,6,inquiry,,False,0.0,3.11
E2-accuracy,device1,tinyllama,7,inquiry,,False,0.0,2.74
E2-accuracy,device1,tinyllama,8,inquiry,,False,0.0,2.14
E2-accuracy,device1,tinyllama,9,inquiry,,False,0.0,2.48
E2-accuracy,device1,tinyllama,10,inquiry,,False,0.0,2.23
E2-accuracy,device1,tinyllama,11,complaint,,False,0.0,2.25
E2-accuracy,device1,tinyllama,12,complaint,,False,0.0,2.62
E2-accuracy,device1,tinyllama,13,complaint,,False,0.0,2.13
E2-accuracy,device1,tinyllama,14,complaint,,False,0.0,2.26
E2-accuracy,device1,tinyllama,15,complaint,,False,0.0,1.88
E2-accuracy,device1,tinyllama,16,complaint,,False,0.0,1.93
E2-accuracy,device1,tinyllama,17,complaint,,False,0.0,2.4
E2-accuracy,device1,tinyllama,18,complaint,,False,0.0,2.28
E2-accuracy,device1,tinyllama,19,complaint,,False,0.0,2.22
E2-accuracy,device1,tinyllama,20,complaint,,False,0.0,1.99
E2-accuracy,device1,tinyllama,21,feedback,,False,0.0,2.22
E2-accuracy,device1,tinyllama,22,feedback,,False,0.0,2.75
E2-accuracy,device1,tinyllama,23,feedback,,False,0.0,2.26
E2-accuracy,device1,tinyllama,24,feedback,,False,0.0,7.33
E2-accuracy,device1,tinyllama,25,feedback,,False,0.0,2.1
E2-accuracy,device1,tinyllama,26,feedback,,False,0.0,2.03
E2-accuracy,device1,tinyllama,27,feedback,,False,0.0,2.42
E2-accuracy,device1,tinyllama,28,feedback,,False,0.0,1.76
E2-accuracy,device1,tinyllama,29,feedback,,False,0.0,1.74
E2-accuracy,device1,tinyllama,30,feedback,,False,0.0,2.29
E2-accuracy,device1,tinyllama,31,spam,,False,0.0,1.42
E2-accuracy,device1,tinyllama,32,spam,,False,0.0,1.67
E2-accuracy,device1,tinyllama,33,spam,,False,0.0,1.72
E2-accuracy,device1,tinyllama,34,spam,,False,0.0,1.68
E2-accuracy,device1,tinyllama,35,spam,,False,0.0,1.7
E2-accuracy,device1,tinyllama,36,spam,,False,0.0,2.12
E2-accuracy,device1,tinyllama,37,spam,,False,0.0,1.53
E2-accuracy,device1,tinyllama,38,spam,,False,0.0,1.82
E2-accuracy,device1,tinyllama,39,spam,,False,0.0,2.23
E2-accuracy,device1,tinyllama,40,spam,,False,0.0,2.38
E2-accuracy,device1,tinyllama,41,urgent,,False,0.0,2.15
E2-accuracy,device1,tinyllama,42,urgent,,False,0.0,2.45
E2-accuracy,device1,tinyllama,43,urgent,,False,0.0,1.96
E2-accuracy,device1,tinyllama,44,urgent,,False,0.0,2.38
E2-accuracy,device1,tinyllama,45,urgent,,False,0.0,2.12
E2-accuracy,device1,tinyllama,46,urgent,,False,0.0,1.79
E2-accuracy,device1,tinyllama,47,urgent,,False,0.0,1.65
E2-accuracy,device1,tinyllama,48,urgent,,False,0.0,1.6
E2-accuracy,device1,tinyllama,49,urgent,,False,0.0,1.63
E2-accuracy,device1,tinyllama,50,urgent,,False,0.0,1.58
E2-accuracy,device1,tinyllama,51,inquiry,,False,0.0,1.45
E2-accuracy,device1,tinyllama,52,inquiry,,False,0.0,2.57
E2-accuracy,device1,tinyllama,53,complaint,,False,0.0,2.89
E2-accuracy,device1,tinyllama,54,complaint,,False,0.0,1.89
E2-accuracy,device1,tinyllama,55,feedback,,False,0.0,2.34
E2-accuracy,device1,tinyllama,56,feedback,,False,0.0,1.81
E2-accuracy,device1,tinyllama,57,spam,,False,0.0,1.93
E2-accuracy,device1,tinyllama,58,spam,,False,0.0,1.65
E2-accuracy,device1,tinyllama,59,urgent,,False,0.0,2.55
E2-accuracy,device1,tinyllama,60,urgent,,False,0.0,1.7
E2-accuracy,device1,tinyllama,61,inquiry,,False,0.0,2.23
E2-accuracy,device1,tinyllama,62,inquiry,,False,0.0,1.81
E2-accuracy,device1,tinyllama,63,complaint,,False,0.0,1.85
E2-accuracy,device1,tinyllama,64,complaint,,False,0.0,1.53
E2-accuracy,device1,tinyllama,65,feedback,,False,0.0,1.48
E2-accuracy,device1,tinyllama,66,feedback,,False,0.0,1.66
E2-accuracy,device1,tinyllama,67,spam,,False,0.0,2.47
E2-accuracy,device1,tinyllama,68,spam,,False,0.0,2.09
E2-accuracy,device1,tinyllama,69,urgent,,False,0.0,1.51
E2-accuracy,device1,tinyllama,70,urgent,,False,0.0,1.44
E2-accuracy,device1,tinyllama,71,inquiry,,False,0.0,1.65
E2-accuracy,device1,tinyllama,72,inquiry,,False,0.0,1.82
E2-accuracy,device1,tinyllama,73,complaint,,False,0.0,2.46
E2-accuracy,device1,tinyllama,74,complaint,,False,0.0,2.11
E2-accuracy,device1,tinyllama,75,feedback,,False,0.0,2.11
E2-accuracy,device1,tinyllama,76,feedback,,False,0.0,2.29
E2-accuracy,device1,tinyllama,77,spam,,False,0.0,2.46
E2-accuracy,device1,tinyllama,78,spam,,False,0.0,1.76
E2-accuracy,device1,tinyllama,79,urgent,,False,0.0,1.52
E2-accuracy,device1,tinyllama,80,urgent,,False,0.0,2.05
E2-accuracy,device1,tinyllama,81,inquiry,,False,0.0,2.87
E2-accuracy,device1,tinyllama,82,inquiry,,False,0.0,2.1
E2-accuracy,device1,tinyllama,83,complaint,,False,0.0,2.27
E2-accuracy,device1,tinyllama,84,complaint,,False,0.0,2.21
E2-accuracy,device1,tinyllama,85,feedback,,False,0.0,2.06
E2-accuracy,device1,tinyllama,86,feedback,,False,0.0,1.8
E2-accuracy,device1,tinyllama,87,spam,,False,0.0,2.04
E2-accuracy,device1,tinyllama,88,spam,,False,0.0,1.81
E2-accuracy,device1,tinyllama,89,urgent,,False,0.0,2.32
E2-accuracy,device1,tinyllama,90,urgent,,False,0.0,2.79
E2-accuracy,device1,tinyllama,91,inquiry,,False,0.0,2.43
E2-accuracy,device1,tinyllama,92,inquiry,,False,0.0,2.08
E2-accuracy,device1,tinyllama,93,complaint,,False,0.0,1.63
E2-accuracy,device1,tinyllama,94,complaint,,False,0.0,1.55
E2-accuracy,device1,tinyllama,95,feedback,,False,0.0,1.55
E2-accuracy,device1,tinyllama,96,feedback,,False,0.0,1.63
E2-accuracy,device1,tinyllama,97,spam,,False,0.0,1.72
E2-accuracy,device1,tinyllama,98,spam,,False,0.0,1.56
E2-accuracy,device1,tinyllama,99,urgent,,False,0.0,1.83
E2-accuracy,device1,tinyllama,100,urgent,,False,0.0,2.07
E2-accuracy,device1,tinyllama-q5,1,inquiry,,False,0.0,1.72
E2-accuracy,device1,tinyllama-q5,2,inquiry,,False,0.0,1.13
E2-accuracy,device1,tinyllama-q5,3,inquiry,,False,0.0,1.05
E2-accuracy,device1,tinyllama-q5,4,inquiry,,False,0.0,1.13
E2-accuracy,device1,tinyllama-q5,5,inquiry,,False,0.0,1.29
E2-accuracy,device1,tinyllama-q5,6,inquiry,,False,0.0,1.22
E2-accuracy,device1,tinyllama-q5,7,inquiry,,False,0.0,1.32
E2-accuracy,device1,tinyllama-q5,8,inquiry,,False,0.0,1.47
E2-accuracy,device1,tinyllama-q5,9,inquiry,,False,0.0,1.39
E2-accuracy,device1,tinyllama-q5,10,inquiry,,False,0.0,1.16
E2-accuracy,device1,tinyllama-q5,11,complaint,,False,0.0,1.11
E2-accuracy,device1,tinyllama-q5,12,complaint,,False,0.0,1.28
E2-accuracy,device1,tinyllama-q5,13,complaint,,False,0.0,1.4
E2-accuracy,device1,tinyllama-q5,14,complaint,,False,0.0,1.83
E2-accuracy,device1,tinyllama-q5,15,complaint,,False,0.0,1.6
E2-accuracy,device1,tinyllama-q5,16,complaint,,False,0.0,1.2
E2-accuracy,device1,tinyllama-q5,17,complaint,,False,0.0,1.34
E2-accuracy,device1,tinyllama-q5,18,complaint,,False,0.0,1.16
E2-accuracy,device1,tinyllama-q5,19,complaint,,False,0.0,1.54
E2-accuracy,device1,tinyllama-q5,20,complaint,,False,0.0,1.8
E2-accuracy,device1,tinyllama-q5,21,feedback,,False,0.0,1.86
E2-accuracy,device1,tinyllama-q5,22,feedback,,False,0.0,1.22
E2-accuracy,device1,tinyllama-q5,23,feedback,,False,0.0,1.08
E2-accuracy,device1,tinyllama-q5,24,feedback,,False,0.0,1.09
E2-accuracy,device1,tinyllama-q5,25,feedback,,False,0.0,1.12
E2-accuracy,device1,tinyllama-q5,26,feedback,,False,0.0,1.92
E2-accuracy,device1,tinyllama-q5,27,feedback,,False,0.0,1.25
E2-accuracy,device1,tinyllama-q5,28,feedback,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q5,29,feedback,,False,0.0,1.59
E2-accuracy,device1,tinyllama-q5,30,feedback,,False,0.0,1.34
E2-accuracy,device1,tinyllama-q5,31,spam,,False,0.0,1.49
E2-accuracy,device1,tinyllama-q5,32,spam,,False,0.0,1.82
E2-accuracy,device1,tinyllama-q5,33,spam,,False,0.0,1.69
E2-accuracy,device1,tinyllama-q5,34,spam,,False,0.0,1.23
E2-accuracy,device1,tinyllama-q5,35,spam,,False,0.0,1.25
E2-accuracy,device1,tinyllama-q5,36,spam,,False,0.0,1.3
E2-accuracy,device1,tinyllama-q5,37,spam,,False,0.0,1.54
E2-accuracy,device1,tinyllama-q5,38,spam,,False,0.0,1.14
E2-accuracy,device1,tinyllama-q5,39,spam,,False,0.0,1.66
E2-accuracy,device1,tinyllama-q5,40,spam,,False,0.0,3.4
E2-accuracy,device1,tinyllama-q5,41,urgent,,False,0.0,1.39
E2-accuracy,device1,tinyllama-q5,42,urgent,,False,0.0,1.25
E2-accuracy,device1,tinyllama-q5,43,urgent,,False,0.0,1.21
E2-accuracy,device1,tinyllama-q5,44,urgent,,False,0.0,1.27
E2-accuracy,device1,tinyllama-q5,45,urgent,,False,0.0,1.24
E2-accuracy,device1,tinyllama-q5,46,urgent,,False,0.0,1.17
E2-accuracy,device1,tinyllama-q5,47,urgent,,False,0.0,1.16
E2-accuracy,device1,tinyllama-q5,48,urgent,,False,0.0,1.01
E2-accuracy,device1,tinyllama-q5,49,urgent,,False,0.0,1.04
E2-accuracy,device1,tinyllama-q5,50,urgent,,False,0.0,1.53
E2-accuracy,device1,tinyllama-q5,51,inquiry,,False,0.0,1.24
E2-accuracy,device1,tinyllama-q5,52,inquiry,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q5,53,complaint,,False,0.0,1.53
E2-accuracy,device1,tinyllama-q5,54,complaint,,False,0.0,1.67
E2-accuracy,device1,tinyllama-q5,55,feedback,,False,0.0,1.51
E2-accuracy,device1,tinyllama-q5,56,feedback,,False,0.0,1.3
E2-accuracy,device1,tinyllama-q5,57,spam,,False,0.0,1.11
E2-accuracy,device1,tinyllama-q5,58,spam,,False,0.0,0.93
E2-accuracy,device1,tinyllama-q5,59,urgent,,False,0.0,1.46
E2-accuracy,device1,tinyllama-q5,60,urgent,,False,0.0,1.65
E2-accuracy,device1,tinyllama-q5,61,inquiry,,False,0.0,1.42
E2-accuracy,device1,tinyllama-q5,62,inquiry,,False,0.0,1.69
E2-accuracy,device1,tinyllama-q5,63,complaint,,False,0.0,2.09
E2-accuracy,device1,tinyllama-q5,64,complaint,,False,0.0,1.54
E2-accuracy,device1,tinyllama-q5,65,feedback,,False,0.0,1.46
E2-accuracy,device1,tinyllama-q5,66,feedback,,False,0.0,1.86
E2-accuracy,device1,tinyllama-q5,67,spam,,False,0.0,1.65
E2-accuracy,device1,tinyllama-q5,68,spam,,False,0.0,1.13
E2-accuracy,device1,tinyllama-q5,69,urgent,,False,0.0,1.26
E2-accuracy,device1,tinyllama-q5,70,urgent,,False,0.0,1.66
E2-accuracy,device1,tinyllama-q5,71,inquiry,,False,0.0,1.61
E2-accuracy,device1,tinyllama-q5,72,inquiry,,False,0.0,1.73
E2-accuracy,device1,tinyllama-q5,73,complaint,,False,0.0,4.23
E2-accuracy,device1,tinyllama-q5,74,complaint,,False,0.0,3.07
E2-accuracy,device1,tinyllama-q5,75,feedback,,False,0.0,2.13
E2-accuracy,device1,tinyllama-q5,76,feedback,,False,0.0,1.85
E2-accuracy,device1,tinyllama-q5,77,spam,,False,0.0,2.0
E2-accuracy,device1,tinyllama-q5,78,spam,,False,0.0,2.29
E2-accuracy,device1,tinyllama-q5,79,urgent,,False,0.0,2.6
E2-accuracy,device1,tinyllama-q5,80,urgent,,False,0.0,1.9
E2-accuracy,device1,tinyllama-q5,81,inquiry,,False,0.0,1.63
E2-accuracy,device1,tinyllama-q5,82,inquiry,,False,0.0,1.57
E2-accuracy,device1,tinyllama-q5,83,complaint,,False,0.0,2.1
E2-accuracy,device1,tinyllama-q5,84,complaint,,False,0.0,1.5
E2-accuracy,device1,tinyllama-q5,85,feedback,,False,0.0,1.59
E2-accuracy,device1,tinyllama-q5,86,feedback,,False,0.0,1.89
E2-accuracy,device1,tinyllama-q5,87,spam,,False,0.0,4.04
E2-accuracy,device1,tinyllama-q5,88,spam,,False,0.0,1.43
E2-accuracy,device1,tinyllama-q5,89,urgent,,False,0.0,1.56
E2-accuracy,device1,tinyllama-q5,90,urgent,,False,0.0,1.43
E2-accuracy,device1,tinyllama-q5,91,inquiry,,False,0.0,1.3
E2-accuracy,device1,tinyllama-q5,92,inquiry,,False,0.0,1.64
E2-accuracy,device1,tinyllama-q5,93,complaint,,False,0.0,1.66
E2-accuracy,device1,tinyllama-q5,94,complaint,,False,0.0,2.1
E2-accuracy,device1,tinyllama-q5,95,feedback,,False,0.0,2.41
E2-accuracy,device1,tinyllama-q5,96,feedback,,False,0.0,2.19
E2-accuracy,device1,tinyllama-q5,97,spam,,False,0.0,3.05
E2-accuracy,device1,tinyllama-q5,98,spam,,False,0.0,2.29
E2-accuracy,device1,tinyllama-q5,99,urgent,,False,0.0,3.3
E2-accuracy,device1,tinyllama-q5,100,urgent,,False,0.0,2.05
E2-accuracy,device1,tinyllama-q8,1,inquiry,,False,0.0,1.96
E2-accuracy,device1,tinyllama-q8,2,inquiry,,False,0.0,2.39
E2-accuracy,device1,tinyllama-q8,3,inquiry,,False,0.0,1.96
E2-accuracy,device1,tinyllama-q8,4,inquiry,,False,0.0,1.82
E2-accuracy,device1,tinyllama-q8,5,inquiry,,False,0.0,1.61
E2-accuracy,device1,tinyllama-q8,6,inquiry,,False,0.0,2.5
E2-accuracy,device1,tinyllama-q8,7,inquiry,,False,0.0,2.63
E2-accuracy,device1,tinyllama-q8,8,inquiry,,False,0.0,1.77
E2-accuracy,device1,tinyllama-q8,9,inquiry,,False,0.0,2.07
E2-accuracy,device1,tinyllama-q8,10,inquiry,,False,0.0,1.26
E2-accuracy,device1,tinyllama-q8,11,complaint,,False,0.0,1.39
E2-accuracy,device1,tinyllama-q8,12,complaint,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q8,13,complaint,,False,0.0,1.4
E2-accuracy,device1,tinyllama-q8,14,complaint,,False,0.0,1.46
E2-accuracy,device1,tinyllama-q8,15,complaint,,False,0.0,1.41
E2-accuracy,device1,tinyllama-q8,16,complaint,,False,0.0,1.3
E2-accuracy,device1,tinyllama-q8,17,complaint,,False,0.0,1.44
E2-accuracy,device1,tinyllama-q8,18,complaint,,False,0.0,1.22
E2-accuracy,device1,tinyllama-q8,19,complaint,,False,0.0,2.58
E2-accuracy,device1,tinyllama-q8,20,complaint,,False,0.0,2.25
E2-accuracy,device1,tinyllama-q8,21,feedback,,False,0.0,1.7
E2-accuracy,device1,tinyllama-q8,22,feedback,,False,0.0,1.26
E2-accuracy,device1,tinyllama-q8,23,feedback,,False,0.0,1.46
E2-accuracy,device1,tinyllama-q8,24,feedback,,False,0.0,1.3
E2-accuracy,device1,tinyllama-q8,25,feedback,,False,0.0,1.1
E2-accuracy,device1,tinyllama-q8,26,feedback,,False,0.0,1.42
E2-accuracy,device1,tinyllama-q8,27,feedback,,False,0.0,1.19
E2-accuracy,device1,tinyllama-q8,28,feedback,,False,0.0,1.25
E2-accuracy,device1,tinyllama-q8,29,feedback,,False,0.0,1.47
E2-accuracy,device1,tinyllama-q8,30,feedback,,False,0.0,2.23
E2-accuracy,device1,tinyllama-q8,31,spam,,False,0.0,1.7
E2-accuracy,device1,tinyllama-q8,32,spam,,False,0.0,1.65
E2-accuracy,device1,tinyllama-q8,33,spam,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q8,34,spam,,False,0.0,1.31
E2-accuracy,device1,tinyllama-q8,35,spam,,False,0.0,1.28
E2-accuracy,device1,tinyllama-q8,36,spam,,False,0.0,1.46
E2-accuracy,device1,tinyllama-q8,37,spam,,False,0.0,1.42
E2-accuracy,device1,tinyllama-q8,38,spam,,False,0.0,1.58
E2-accuracy,device1,tinyllama-q8,39,spam,,False,0.0,1.75
E2-accuracy,device1,tinyllama-q8,40,spam,,False,0.0,2.19
E2-accuracy,device1,tinyllama-q8,41,urgent,,False,0.0,1.92
E2-accuracy,device1,tinyllama-q8,42,urgent,,False,0.0,2.44
E2-accuracy,device1,tinyllama-q8,43,urgent,,False,0.0,2.13
E2-accuracy,device1,tinyllama-q8,44,urgent,,False,0.0,1.66
E2-accuracy,device1,tinyllama-q8,45,urgent,,False,0.0,1.57
E2-accuracy,device1,tinyllama-q8,46,urgent,,False,0.0,1.74
E2-accuracy,device1,tinyllama-q8,47,urgent,,False,0.0,1.8
E2-accuracy,device1,tinyllama-q8,48,urgent,,False,0.0,1.95
E2-accuracy,device1,tinyllama-q8,49,urgent,,False,0.0,1.92
E2-accuracy,device1,tinyllama-q8,50,urgent,,False,0.0,1.93
E2-accuracy,device1,tinyllama-q8,51,inquiry,,False,0.0,2.84
E2-accuracy,device1,tinyllama-q8,52,inquiry,,False,0.0,1.92
E2-accuracy,device1,tinyllama-q8,53,complaint,,False,0.0,2.53
E2-accuracy,device1,tinyllama-q8,54,complaint,,False,0.0,1.77
E2-accuracy,device1,tinyllama-q8,55,feedback,,False,0.0,2.6
E2-accuracy,device1,tinyllama-q8,56,feedback,,False,0.0,2.23
E2-accuracy,device1,tinyllama-q8,57,spam,,False,0.0,2.53
E2-accuracy,device1,tinyllama-q8,58,spam,,False,0.0,2.42
E2-accuracy,device1,tinyllama-q8,59,urgent,,False,0.0,2.69
E2-accuracy,device1,tinyllama-q8,60,urgent,,False,0.0,1.59
E2-accuracy,device1,tinyllama-q8,61,inquiry,,False,0.0,1.54
E2-accuracy,device1,tinyllama-q8,62,inquiry,,False,0.0,1.91
E2-accuracy,device1,tinyllama-q8,63,complaint,,False,0.0,1.92
E2-accuracy,device1,tinyllama-q8,64,complaint,,False,0.0,1.4
E2-accuracy,device1,tinyllama-q8,65,feedback,,False,0.0,1.56
E2-accuracy,device1,tinyllama-q8,66,feedback,,False,0.0,1.34
E2-accuracy,device1,tinyllama-q8,67,spam,,False,0.0,1.53
E2-accuracy,device1,tinyllama-q8,68,spam,,False,0.0,1.27
E2-accuracy,device1,tinyllama-q8,69,urgent,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q8,70,urgent,,False,0.0,1.5
E2-accuracy,device1,tinyllama-q8,71,inquiry,,False,0.0,1.78
E2-accuracy,device1,tinyllama-q8,72,inquiry,,False,0.0,2.15
E2-accuracy,device1,tinyllama-q8,73,complaint,,False,0.0,1.97
E2-accuracy,device1,tinyllama-q8,74,complaint,,False,0.0,2.1
E2-accuracy,device1,tinyllama-q8,75,feedback,,False,0.0,1.84
E2-accuracy,device1,tinyllama-q8,76,feedback,,False,0.0,1.68
E2-accuracy,device1,tinyllama-q8,77,spam,,False,0.0,1.56
E2-accuracy,device1,tinyllama-q8,78,spam,,False,0.0,2.04
E2-accuracy,device1,tinyllama-q8,79,urgent,,False,0.0,1.19
E2-accuracy,device1,tinyllama-q8,80,urgent,,False,0.0,1.25
E2-accuracy,device1,tinyllama-q8,81,inquiry,,False,0.0,1.7
E2-accuracy,device1,tinyllama-q8,82,inquiry,,False,0.0,2.04
E2-accuracy,device1,tinyllama-q8,83,complaint,,False,0.0,1.96
E2-accuracy,device1,tinyllama-q8,84,complaint,,False,0.0,1.72
E2-accuracy,device1,tinyllama-q8,85,feedback,,False,0.0,1.74
E2-accuracy,device1,tinyllama-q8,86,feedback,,False,0.0,1.72
E2-accuracy,device1,tinyllama-q8,87,spam,,False,0.0,1.52
E2-accuracy,device1,tinyllama-q8,88,spam,,False,0.0,1.36
E2-accuracy,device1,tinyllama-q8,89,urgent,,False,0.0,1.38
E2-accuracy,device1,tinyllama-q8,90,urgent,,False,0.0,1.37
