experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,tinyllama-q8,91,inquiry,,False,0.0,2.0
E2-accuracy,device1,tinyllama-q8,92,inquiry,,False,0.0,1.65
E2-accuracy,device1,tinyllama-q8,93,complaint,,False,0.0,2.17
E2-accuracy,device1,tinyllama-q8,94,complaint,,False,0.0,1.66
E2-accuracy,device1,tinyllama-q8,95,feedback,,False,0.0,1.56
E2-accuracy,device1,tinyllama-q8,96,feedback,,False,0.0,1.75
E2-accuracy,device1,tinyllama-q8,97,spam,,False,0.0,1.58
E2-accuracy,device1,tinyllama-q8,98,spam,,False,0.0,1.44
E2-accuracy,device1,tinyllama-q8,99,urgent,,False,0.0,1.62
E2-accuracy,device1,tinyllama-q8,100,urgent,,False,0.0,1.97
E2-accuracy,device1,phi3:mini,1,inquiry,,False,0.0,1.74
E2-accuracy,device1,phi3:mini,2,inquiry,,False,0.0,1.17
E2-accuracy,device1,phi3:mini,3,inquiry,,False,0.0,1.05
E2-accuracy,device1,phi3:mini,4,inquiry,,False,0.0,0.87
E2-accuracy,device1,phi3:mini,5,inquiry,,False,0.0,0.9
E2-accuracy,device1,phi3:mini,6,inquiry,,False,0.0,1.1
E2-accuracy,device1,phi3:mini,7,inquiry,,False,0.0,1.09
E2-accuracy,device1,phi3:mini,8,inquiry,,False,0.0,1.2
E2-accuracy,device1,phi3:mini,9,inquiry,,False,0.0,1.9
E2-accuracy,device1,phi3:mini,10,inquiry,,False,0.0,1.87
E2-accuracy,device1,phi3:mini,11,complaint,,False,0.0,2.17
E2-accuracy,device1,phi3:mini,12,complaint,,False,0.0,1.9
E2-accuracy,device1,phi3:mini,13,complaint,,False,0.0,1.51
E2-accuracy,device1,phi3:mini,14,complaint,,False,0.0,1.56
E2-accuracy,device1,phi3:mini,15,complaint,,False,0.0,1.04
E2-accuracy,device1,phi3:mini,16,complaint,,False,0.0,1.17
E2-accuracy,device1,phi3:mini,17,complaint,,False,0.0,1.08
E2-accuracy,device1,phi3:mini,18,complaint,,False,0.0,1.38
E2-accuracy,device1,phi3:mini,19,complaint,,False,0.0,1.64
E2-accuracy,device1,phi3:mini,20,complaint,,False,0.0,1.16
E2-accuracy,device1,phi3:mini,21,feedback,,False,0.0,1.32
E2-accuracy,device1,phi3:mini,22,feedback,,False,0.0,1.44
E2-accuracy,device1,phi3:mini,23,feedback,,False,0.0,1.91
E2-accuracy,device1,phi3:mini,24,feedback,,False,0.0,1.72
E2-accuracy,device1,phi3:mini,25,feedback,,False,0.0,1.73
E2-accuracy,device1,phi3:mini,26,feedback,,False,0.0,1.62
E2-accuracy,device1,phi3:mini,27,feedback,,False,0.0,1.36
E2-accuracy,device1,phi3:mini,28,feedback,,False,0.0,1.33
E2-accuracy,device1,phi3:mini,29,feedback,,False,0.0,1.27
E2-accuracy,device1,phi3:mini,30,feedback,,False,0.0,1.26
E2-accuracy,device1,phi3:mini,31,spam,,False,0.0,1.28
E2-accuracy,device1,phi3:mini,32,spam,,False,0.0,1.31
E2-accuracy,device1,phi3:mini,33,spam,,False,0.0,1.56
E2-accuracy,device1,phi3:mini,34,spam,,False,0.0,1.42
E2-accuracy,device1,phi3:mini,35,spam,,False,0.0,1.42
E2-accuracy,device1,phi3:mini,36,spam,,False,0.0,1.59
E2-accuracy,device1,phi3:mini,37,spam,,False,0.0,1.41
E2-accuracy,device1,phi3:mini,38,spam,,False,0.0,1.24
E2-accuracy,device1,phi3:mini,39,spam,,False,0.0,1.49
E2-accuracy,device1,phi3:mini,40,spam,,False,0.0,1.21
E2-accuracy,device1,phi3:mini,41,urgent,,False,0.0,1.34
E2-accuracy,device1,phi3:mini,42,urgent,,False,0.0,1.34
E2-accuracy,device1,phi3:mini,43,urgent,,False,0.0,1.1
E2-accuracy,device1,phi3:mini,44,urgent,,False,0.0,1.28
E2-accuracy,device1,phi3:mini,45,urgent,,False,0.0,1.63
E2-accuracy,device1,phi3:mini,46,urgent,,False,0.0,1.39
E2-accuracy,device1,phi3:mini,47,urgent,,False,0.0,1.23
E2-accuracy,device1,phi3:mini,48,urgent,,False,0.0,1.57
E2-accuracy,device1,phi3:mini,49,urgent,,False,0.0,1.54
E2-accuracy,device1,phi3:mini,50,urgent,,False,0.0,1.55
E2-accuracy,device1,phi3:mini,51,inquiry,,False,0.0,1.24
E2-accuracy,device1,phi3:mini,52,inquiry,,False,0.0,1.64
E2-accuracy,device1,phi3:mini,53,complaint,,False,0.0,1.56
E2-accuracy,device1,phi3:mini,54,complaint,,False,0.0,1.46
E2-accuracy,device1,phi3:mini,55,feedback,,False,0.0,1.64
E2-accuracy,device1,phi3:mini,56,feedback,,False,0.0,1.57
E2-accuracy,device1,phi3:mini,57,spam,,False,0.0,1.75
E2-accuracy,device1,phi3:mini,58,spam,,False,0.0,1.32
E2-accuracy,device1,phi3:mini,59,urgent,,False,0.0,1.13
E2-accuracy,device1,phi3:mini,60,urgent,,False,0.0,1.05
E2-accuracy,device1,phi3:mini,61,inquiry,,False,0.0,0.91
E2-accuracy,device1,phi3:mini,62,inquiry,,False,0.0,1.01
E2-accuracy,device1,phi3:mini,63,complaint,,False,0.0,0.9
E2-accuracy,device1,phi3:mini,64,complaint,,False,0.0,1.44
E2-accuracy,device1,phi3:mini,65,feedback,,False,0.0,1.31
E2-accuracy,device1,phi3:mini,66,feedback,,False,0.0,1.41
E2-accuracy,device1,phi3:mini,67,spam,,False,0.0,2.94
E2-accuracy,device1,phi3:mini,68,spam,,False,0.0,1.38
E2-accuracy,device1,phi3:mini,69,urgent,,False,0.0,1.55
E2-accuracy,device1,phi3:mini,70,urgent,,False,0.0,1.96
E2-accuracy,device1,phi3:mini,71,inquiry,,False,0.0,1.65
E2-accuracy,device1,phi3:mini,72,inquiry,,False,0.0,1.23
E2-accuracy,device1,phi3:mini,73,complaint,,False,0.0,1.61
E2-accuracy,device1,phi3:mini,74,complaint,,False,0.0,1.46
E2-accuracy,device1,phi3:mini,75,feedback,,False,0.0,1.31
E2-accuracy,device1,phi3:mini,76,feedback,,False,0.0,1.51
E2-accuracy,device1,phi3:mini,77,spam,,False,0.0,1.86
E2-accuracy,device1,phi3:mini,78,spam,,False,0.0,1.7
E2-accuracy,device1,phi3:mini,79,urgent,,False,0.0,1.74
E2-accuracy,device1,phi3:mini,80,urgent,,False,0.0,1.24
E2-accuracy,device1,phi3:mini,81,inquiry,,False,0.0,1.16
E2-accuracy,device1,phi3:mini,82,inquiry,,False,0.0,1.38
E2-accuracy,device1,phi3:mini,83,complaint,,False,0.0,1.41
E2-accuracy,device1,phi3:mini,84,complaint,,False,0.0,1.16
E2-accuracy,device1,phi3:mini,85,feedback,,False,0.0,1.0
E2-accuracy,device1,phi3:mini,86,feedback,,False,0.0,0.94
E2-accuracy,device1,phi3:mini,87,spam,,False,0.0,1.03
E2-accuracy,device1,phi3:mini,88,spam,,False,0.0,1.27
E2-accuracy,device1,phi3:mini,89,urgent,,False,0.0,1.3
E2-accuracy,device1,phi3:mini,90,urgent,,False,0.0,1.17
E2-accuracy,device1,phi3:mini,91,inquiry,,False,0.0,1.4
E2-accuracy,device1,phi3:mini,92,inquiry,,False,0.0,1.62
E2-accuracy,device1,phi3:mini,93,complaint,,False,0.0,2.23
E2-accuracy,device1,phi3:mini,94,complaint,,False,0.0,1.8
E2-accuracy,device1,phi3:mini,95,feedback,,False,0.0,1.29
E2-accuracy,device1,phi3:mini,96,feedback,,False,0.0,1.3
E2-accuracy,device1,phi3:mini,97,spam,,False,0.0,1.66
E2-accuracy,device1,phi3:mini,98,spam,,False,0.0,1.89
E2-accuracy,device1,phi3:mini,99,urgent,,False,0.0,1.34
E2-accuracy,device1,phi3:mini,100,urgent,,False,0.0,1.21
E2-accuracy,device1,phi3-q5,1,inquiry,,False,0.0,1.84
E2-accuracy,device1,phi3-q5,2,inquiry,,False,0.0,1.15
E2-accuracy,device1,phi3-q5,3,inquiry,,False,0.0,1.42
E2-accuracy,device1,phi3-q5,4,inquiry,,False,0.0,1.42
E2-accuracy,device1,phi3-q5,5,inquiry,,False,0.0,1.24
E2-accuracy,device1,phi3-q5,6,inquiry,,False,0.0,1.15
E2-accuracy,device1,phi3-q5,7,inquiry,,False,0.0,1.51
E2-accuracy,device1,phi3-q5,8,inquiry,,False,0.0,0.95
E2-accuracy,device1,phi3-q5,9,inquiry,,False,0.0,0.97
E2-accuracy,device1,phi3-q5,10,inquiry,,False,0.0,1.05
E2-accuracy,device1,phi3-q5,11,complaint,,False,0.0,1.05
E2-accuracy,device1,phi3-q5,12,complaint,,False,0.0,0.83
E2-accuracy,device1,phi3-q5,13,complaint,,False,0.0,0.85
E2-accuracy,device1,phi3-q5,14,complaint,,False,0.0,0.96
E2-accuracy,device1,phi3-q5,15,complaint,,False,0.0,0.82
E2-accuracy,device1,phi3-q5,16,complaint,,False,0.0,1.44
E2-accuracy,device1,phi3-q5,17,complaint,,False,0.0,1.6
E2-accuracy,device1,phi3-q5,18,complaint,,False,0.0,2.02
E2-accuracy,device1,phi3-q5,19,complaint,,False,0.0,1.57
E2-accuracy,device1,phi3-q5,20,complaint,,False,0.0,1.72
E2-accuracy,device1,phi3-q5,21,feedback,,False,0.0,1.36
E2-accuracy,device1,phi3-q5,22,feedback,,False,0.0,1.47
E2-accuracy,device1,phi3-q5,23,feedback,,False,0.0,1.74
E2-accuracy,device1,phi3-q5,24,feedback,,False,0.0,1.24
E2-accuracy,device1,phi3-q5,25,feedback,,False,0.0,1.15
E2-accuracy,device1,phi3-q5,26,feedback,,False,0.0,1.27
E2-accuracy,device1,phi3-q5,27,feedback,,False,0.0,1.09
E2-accuracy,device1,phi3-q5,28,feedback,,False,0.0,1.34
E2-accuracy,device1,phi3-q5,29,feedback,,False,0.0,1.53
E2-accuracy,device1,phi3-q5,30,feedback,,False,0.0,1.69
E2-accuracy,device1,phi3-q5,31,spam,,False,0.0,1.35
E2-accuracy,device1,phi3-q5,32,spam,,False,0.0,1.22
E2-accuracy,device1,phi3-q5,33,spam,,False,0.0,1.09
E2-accuracy,device1,phi3-q5,34,spam,,False,0.0,0.95
E2-accuracy,device1,phi3-q5,35,spam,,False,0.0,0.93
E2-accuracy,device1,phi3-q5,36,spam,,False,0.0,0.87
E2-accuracy,device1,phi3-q5,37,spam,,False,0.0,0.96
E2-accuracy,device1,phi3-q5,38,spam,,False,0.0,1.07
E2-accuracy,device1,phi3-q5,39,spam,,False,0.0,1.07
E2-accuracy,device1,phi3-q5,40,spam,,False,0.0,1.43
E2-accuracy,device1,phi3-q5,41,urgent,,False,0.0,1.83
E2-accuracy,device1,phi3-q5,42,urgent,,False,0.0,1.29
E2-accuracy,device1,phi3-q5,43,urgent,,False,0.0,1.15
E2-accuracy,device1,phi3-q5,44,urgent,,False,0.0,1.52
E2-accuracy,device1,phi3-q5,45,urgent,,False,0.0,1.66
E2-accuracy,device1,phi3-q5,46,urgent,,False,0.0,1.33
E2-accuracy,device1,phi3-q5,47,urgent,,False,0.0,1.55
E2-accuracy,device1,phi3-q5,48,urgent,,False,0.0,1.29
E2-accuracy,device1,phi3-q5,49,urgent,,False,0.0,1.42
E2-accuracy,device1,phi3-q5,50,urgent,,False,0.0,1.21
E2-accuracy,device1,phi3-q5,51,inquiry,,False,0.0,1.28
E2-accuracy,device1,phi3-q5,52,inquiry,,False,0.0,1.38
E2-accuracy,device1,phi3-q5,53,complaint,,False,0.0,1.52
E2-accuracy,device1,phi3-q5,54,complaint,,False,0.0,1.29
E2-accuracy,device1,phi3-q5,55,feedback,,False,0.0,1.55
E2-accuracy,device1,phi3-q5,56,feedback,,False,0.0,1.24
E2-accuracy,device1,phi3-q5,57,spam,,False,0.0,1.04
E2-accuracy,device1,phi3-q5,58,spam,,False,0.0,1.1
E2-accuracy,device1,phi3-q5,59,urgent,,False,0.0,1.86
E2-accuracy,device1,phi3-q5,60,urgent,,False,0.0,1.46
E2-accuracy,device1,phi3-q5,61,inquiry,,False,0.0,1.31
E2-accuracy,device1,phi3-q5,62,inquiry,,False,0.0,1.23
E2-accuracy,device1,phi3-q5,63,complaint,,False,0.0,1.3
E2-accuracy,device1,phi3-q5,64,complaint,,False,0.0,1.36
E2-accuracy,device1,phi3-q5,65,feedback,,False,0.0,1.14
E2-accuracy,device1,phi3-q5,66,feedback,,False,0.0,1.33
E2-accuracy,device1,phi3-q5,67,spam,,False,0.0,1.59
E2-accuracy,device1,phi3-q5,68,spam,,False,0.0,1.56
E2-accuracy,device1,phi3-q5,69,urgent,,False,0.0,1.61
E2-accuracy,device1,phi3-q5,70,urgent,,False,0.0,1.54
E2-accuracy,device1,phi3-q5,71,inquiry,,False,0.0,1.58
E2-accuracy,device1,phi3-q5,72,inquiry,,False,0.0,1.39
E2-accuracy,device1,phi3-q5,73,complaint,,False,0.0,1.11
E2-accuracy,device1,phi3-q5,74,complaint,,False,0.0,1.48
E2-accuracy,device1,phi3-q5,75,feedback,,False,0.0,1.45
E2-accuracy,device1,phi3-q5,76,feedback,,False,0.0,1.39
E2-accuracy,device1,phi3-q5,77,spam,,False,0.0,1.69
E2-accuracy,device1,phi3-q5,78,spam,,False,0.0,1.32
E2-accuracy,device1,phi3-q5,79,urgent,,False,0.0,1.2
E2-accuracy,device1,phi3-q5,80,urgent,,False,0.0,1.41
E2-accuracy,device1,phi3-q5,81,inquiry,,False,0.0,1.09
E2-accuracy,device1,phi3-q5,82,inquiry,,False,0.0,1.08
E2-accuracy,device1,phi3-q5,83,complaint,,False,0.0,1.05
E2-accuracy,device1,phi3-q5,84,complaint,,False,0.0,0.99
E2-accuracy,device1,phi3-q5,85,feedback,,False,0.0,0.95
E2-accuracy,device1,phi3-q5,86,feedback,,False,0.0,1.33
E2-accuracy,device1,phi3-q5,87,spam,,False,0.0,1.88
E2-accuracy,device1,phi3-q5,88,spam,,False,0.0,1.48
E2-accuracy,device1,phi3-q5,89,urgent,,False,0.0,1.44
E2-accuracy,device1,phi3-q5,90,urgent,,False,0.0,1.67
E2-accuracy,device1,phi3-q5,91,inquiry,,False,0.0,1.25
E2-accuracy,device1,phi3-q5,92,inquiry,,False,0.0,1.12
E2-accuracy,device1,phi3-q5,93,complaint,,False,0.0,1.17
E2-accuracy,device1,phi3-q5,94,complaint,,False,0.0,1.42
E2-accuracy,device1,phi3-q5,95,feedback,,False,0.0,2.15
E2-accuracy,device1,phi3-q5,96,feedback,,False,0.0,1.98
E2-accuracy,device1,phi3-q5,97,spam,,False,0.0,1.55
E2-accuracy,device1,phi3-q5,98,spam,,False,0.0,1.28
E2-accuracy,device1,phi3-q5,99,urgent,,False,0.0,1.07
E2-accuracy,device1,phi3-q5,100,urgent,,False,0.0,1.07
E2-accuracy,device1,phi3-q8,1,inquiry,,False,0.0,1.87
E2-accuracy,device1,phi3-q8,2,inquiry,,False,0.0,2.24
E2-accuracy,device1,phi3-q8,3,inquiry,,False,0.0,2.13
E2-accuracy,device1,phi3-q8,4,inquiry,,False,0.0,1.91
E2-accuracy,device1,phi3-q8,5,inquiry,,False,0.0,1.66
E2-accuracy,device1,phi3-q8,6,inquiry,,False,0.0,1.35
E2-accuracy,device1,phi3-q8,7,inquiry,,False,0.0,1.71
E2-accuracy,device1,phi3-q8,8,inquiry,,False,0.0,1.3
E2-accuracy,device1,phi3-q8,9,inquiry,,False,0.0,2.34
E2-accuracy,device1,phi3-q8,10,inquiry,,False,0.0,3.62
E2-accuracy,device1,phi3-q8,11,complaint,,False,0.0,1.49
E2-accuracy,device1,phi3-q8,12,complaint,,False,0.0,1.78
E2-accuracy,device1,phi3-q8,13,complaint,,False,0.0,1.06
E2-accuracy,device1,phi3-q8,14,complaint,,False,0.0,1.15
E2-accuracy,device1,phi3-q8,15,complaint,,False,0.0,0.99
E2-accuracy,device1,phi3-q8,16,complaint,,False,0.0,1.03
E2-accuracy,device1,phi3-q8,17,complaint,,False,0.0,0.95
E2-accuracy,device1,phi3-q8,18,complaint,,False,0.0,0.97
E2-accuracy,device1,phi3-q8,19,complaint,,False,0.0,0.95
E2-accuracy,device1,phi3-q8,20,complaint,,False,0.0,1.42
E2-accuracy,device1,phi3-q8,21,feedback,,False,0.0,1.13
E2-accuracy,device1,phi3-q8,22,feedback,,False,0.0,1.19
E2-accuracy,device1,phi3-q8,23,feedback,,False,0.0,1.04
E2-accuracy,device1,phi3-q8,24,feedback,,False,0.0,1.48
E2-accuracy,device1,phi3-q8,25,feedback,,False,0.0,1.16
E2-accuracy,device1,phi3-q8,26,feedback,,False,0.0,1.18
E2-accuracy,device1,phi3-q8,27,feedback,,False,0.0,1.18
E2-accuracy,device1,phi3-q8,28,feedback,,False,0.0,1.73
E2-accuracy,device1,phi3-q8,29,feedback,,False,0.0,1.55
E2-accuracy,device1,phi3-q8,30,feedback,,False,0.0,1.6
E2-accuracy,device1,phi3-q8,31,spam,,False,0.0,1.44
E2-accuracy,device1,phi3-q8,32,spam,,False,0.0,1.84
E2-accuracy,device1,phi3-q8,33,spam,,False,0.0,1.66
E2-accuracy,device1,phi3-q8,34,spam,,False,0.0,1.81
E2-accuracy,device1,phi3-q8,35,spam,,False,0.0,1.78
E2-accuracy,device1,phi3-q8,36,spam,,False,0.0,2.03
E2-accuracy,device1,phi3-q8,37,spam,,False,0.0,1.56
E2-accuracy,device1,phi3-q8,38,spam,,False,0.0,1.5
E2-accuracy,device1,phi3-q8,39,spam,,False,0.0,1.46
E2-accuracy,device1,phi3-q8,40,spam,,False,0.0,1.51
E2-accuracy,device1,phi3-q8,41,urgent,,False,0.0,1.95
E2-accuracy,device1,phi3-q8,42,urgent,,False,0.0,1.52
E2-accuracy,device1,phi3-q8,43,urgent,,False,0.0,1.78
E2-accuracy,device1,phi3-q8,44,urgent,,False,0.0,1.49
E2-accuracy,device1,phi3-q8,45,urgent,,False,0.0,1.03
E2-accuracy,device1,phi3-q8,46,urgent,,False,0.0,1.05
E2-accuracy,device1,phi3-q8,47,urgent,,False,0.0,1.15
E2-accuracy,device1,phi3-q8,48,urgent,,False,0.0,1.38
E2-accuracy,device1,phi3-q8,49,urgent,,False,0.0,1.26
E2-accuracy,device1,phi3-q8,50,urgent,,False,0.0,1.48
E2-accuracy,device1,phi3-q8,51,inquiry,,False,0.0,1.33
E2-accuracy,device1,phi3-q8,52,inquiry,,False,0.0,1.68
E2-accuracy,device1,phi3-q8,53,complaint,,False,0.0,1.66
E2-accuracy,device1,phi3-q8,54,complaint,,False,0.0,1.72
E2-accuracy,device1,phi3-q8,55,feedback,,False,0.0,1.54
E2-accuracy,device1,phi3-q8,56,feedback,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,57,spam,,False,0.0,1.28
E2-accuracy,device1,phi3-q8,58,spam,,False,0.0,1.03
E2-accuracy,device1,phi3-q8,59,urgent,,False,0.0,1.03
E2-accuracy,device1,phi3-q8,60,urgent,,False,0.0,1.1
E2-accuracy,device1,phi3-q8,61,inquiry,,False,0.0,1.23
E2-accuracy,device1,phi3-q8,62,inquiry,,False,0.0,1.25
E2-accuracy,device1,phi3-q8,63,complaint,,False,0.0,1.29
E2-accuracy,device1,phi3-q8,64,complaint,,False,0.0,1.55
E2-accuracy,device1,phi3-q8,65,feedback,,False,0.0,1.35
E2-accuracy,device1,phi3-q8,66,feedback,,False,0.0,1.59
E2-accuracy,device1,phi3-q8,67,spam,,False,0.0,1.08
E2-accuracy,device1,phi3-q8,68,spam,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,69,urgent,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,70,urgent,,False,0.0,1.09
E2-accuracy,device1,phi3-q8,71,inquiry,,False,0.0,1.06
E2-accuracy,device1,phi3-q8,72,inquiry,,False,0.0,1.07
E2-accuracy,device1,phi3-q8,73,complaint,,False,0.0,1.12
E2-accuracy,device1,phi3-q8,74,complaint,,False,0.0,1.07
E2-accuracy,device1,phi3-q8,75,feedback,,False,0.0,1.33
E2-accuracy,device1,phi3-q8,76,feedback,,False,0.0,1.72
E2-accuracy,device1,phi3-q8,77,spam,,False,0.0,1.62
E2-accuracy,device1,phi3-q8,78,spam,,False,0.0,3.03
E2-accuracy,device1,phi3-q8,79,urgent,,False,0.0,1.71
E2-accuracy,device1,phi3-q8,80,urgent,,False,0.0,1.73
E2-accuracy,device1,phi3-q8,81,inquiry,,False,0.0,1.98
E2-accuracy,device1,phi3-q8,82,inquiry,,False,0.0,1.82
E2-accuracy,device1,phi3-q8,83,complaint,,False,0.0,2.23
E2-accuracy,device1,phi3-q8,84,complaint,,False,0.0,2.08
E2-accuracy,device1,phi3-q8,85,feedback,,False,0.0,2.48
E2-accuracy,device1,phi3-q8,86,feedback,,False,0.0,2.12
E2-accuracy,device1,phi3-q8,87,spam,,False,0.0,1.77
E2-accuracy,device1,phi3-q8,88,spam,,False,0.0,1.59
E2-accuracy,device1,phi3-q8,89,urgent,,False,0.0,1.66
E2-accuracy,device1,phi3-q8,90,urgent,,False,0.0,1.68
E2-accuracy,device1,phi3-q8,91,inquiry,,False,0.0,1.76
E2-accuracy,device1,phi3-q8,92,inquiry,,False,0.0,1.57
E2-accuracy,device1,phi3-q8,93,complaint,,False,0.0,1.86
E2-accuracy,device1,phi3-q8,94,complaint,,False,0.0,1.92
E2-accuracy,device1,phi3-q8,95,feedback,,False,0.0,1.81
E2-accuracy,device1,phi3-q8,96,feedback,,False,0.0,1.59
E2-accuracy,device1,phi3-q8,97,spam,,False,0.0,1.73
