experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,phi3-q8,98,spam,,False,0.0,1.53
E2-accuracy,device1,phi3-q8,99,urgent,,False,0.0,1.3
E2-accuracy,device1,phi3-q8,100,urgent,,False,0.0,1.85
E2-accuracy,device1,qwen2.5:3b,1,inquiry,,False,0.0,3.47
E2-accuracy,device1,qwen2.5:3b,2,inquiry,,False,0.0,2.97
E2-accuracy,device1,qwen2.5:3b,3,inquiry,,False,0.0,2.76
E2-accuracy,device1,qwen2.5:3b,4,inquiry,,False,0.0,2.82
E2-accuracy,device1,qwen2.5:3b,5,inquiry,,False,0.0,3.44
E2-accuracy,device1,qwen2.5:3b,6,inquiry,,False,0.0,3.18
E2-accuracy,device1,qwen2.5:3b,7,inquiry,,False,0.0,3.29
E2-accuracy,device1,qwen2.5:3b,8,inquiry,,False,0.0,3.0
E2-accuracy,device1,qwen2.5:3b,9,inquiry,,False,0.0,3.06
E2-accuracy,device1,qwen2.5:3b,10,inquiry,,False,0.0,3.09
E2-accuracy,device1,qwen2.5:3b,11,complaint,,False,0.0,2.21
E2-accuracy,device1,qwen2.5:3b,12,complaint,,False,0.0,3.41
E2-accuracy,device1,qwen2.5:3b,13,complaint,,False,0.0,2.87
E2-accuracy,device1,qwen2.5:3b,14,complaint,,False,0.0,3.18
E2-accuracy,device1,qwen2.5:3b,15,complaint,,False,0.0,2.97
E2-accuracy,device1,qwen2.5:3b,16,complaint,,False,0.0,2.68
E2-accuracy,device1,qwen2.5:3b,17,complaint,,False,0.0,2.22
E2-accuracy,device1,qwen2.5:3b,18,complaint,,False,0.0,2.74
E2-accuracy,device1,qwen2.5:3b,19,complaint,,False,0.0,2.85
E2-accuracy,device1,qwen2.5:3b,20,complaint,,False,0.0,4.01
E2-accuracy,device1,qwen2.5:3b,21,feedback,,False,0.0,3.48
E2-accuracy,device1,qwen2.5:3b,22,feedback,,False,0.0,3.35
E2-accuracy,device1,qwen2.5:3b,23,feedback,,False,0.0,2.58
E2-accuracy,device1,qwen2.5:3b,24,feedback,,False,0.0,3.27
E2-accuracy,device1,qwen2.5:3b,25,feedback,,False,0.0,3.65
E2-accuracy,device1,qwen2.5:3b,26,feedback,,False,0.0,2.65
E2-accuracy,device1,qwen2.5:3b,27,feedback,,False,0.0,2.62
E2-accuracy,device1,qwen2.5:3b,28,feedback,,False,0.0,3.04
E2-accuracy,device1,qwen2.5:3b,29,feedback,,False,0.0,2.86
E2-accuracy,device1,qwen2.5:3b,30,feedback,,False,0.0,4.45
E2-accuracy,device1,qwen2.5:3b,31,spam,,False,0.0,4.77
E2-accuracy,device1,qwen2.5:3b,32,spam,,False,0.0,3.81
E2-accuracy,device1,qwen2.5:3b,33,spam,,False,0.0,2.87
E2-accuracy,device1,qwen2.5:3b,34,spam,,False,0.0,3.1
E2-accuracy,device1,qwen2.5:3b,35,spam,,False,0.0,4.85
E2-accuracy,device1,qwen2.5:3b,36,spam,,False,0.0,3.82
E2-accuracy,device1,qwen2.5:3b,37,spam,,False,0.0,2.25
E2-accuracy,device1,qwen2.5:3b,38,spam,,False,0.0,3.29
E2-accuracy,device1,qwen2.5:3b,39,spam,,False,0.0,4.05
E2-accuracy,device1,qwen2.5:3b,40,spam,,False,0.0,5.61
E2-accuracy,device1,qwen2.5:3b,41,urgent,,False,0.0,2.93
E2-accuracy,device1,qwen2.5:3b,42,urgent,,False,0.0,2.84
E2-accuracy,device1,qwen2.5:3b,43,urgent,,False,0.0,3.12
E2-accuracy,device1,qwen2.5:3b,44,urgent,,False,0.0,2.76
E2-accuracy,device1,qwen2.5:3b,45,urgent,,False,0.0,2.77
E2-accuracy,device1,qwen2.5:3b,46,urgent,,False,0.0,2.95
E2-accuracy,device1,qwen2.5:3b,47,urgent,,False,0.0,2.65
E2-accuracy,device1,qwen2.5:3b,48,urgent,,False,0.0,3.42
E2-accuracy,device1,qwen2.5:3b,49,urgent,,False,0.0,3.38
E2-accuracy,device1,qwen2.5:3b,50,urgent,,False,0.0,4.44
E2-accuracy,device1,qwen2.5:3b,51,inquiry,,False,0.0,4.07
E2-accuracy,device1,qwen2.5:3b,52,inquiry,,False,0.0,2.95
E2-accuracy,device1,qwen2.5:3b,53,complaint,,False,0.0,3.13
E2-accuracy,device1,qwen2.5:3b,54,complaint,,False,0.0,2.77
E2-accuracy,device1,qwen2.5:3b,55,feedback,,False,0.0,2.88
E2-accuracy,device1,qwen2.5:3b,56,feedback,,False,0.0,3.17
E2-accuracy,device1,qwen2.5:3b,57,spam,,False,0.0,3.08
E2-accuracy,device1,qwen2.5:3b,58,spam,,False,0.0,2.87
E2-accuracy,device1,qwen2.5:3b,59,urgent,,False,0.0,4.04
E2-accuracy,device1,qwen2.5:3b,60,urgent,,False,0.0,2.83
E2-accuracy,device1,qwen2.5:3b,61,inquiry,,False,0.0,2.99
E2-accuracy,device1,qwen2.5:3b,62,inquiry,,False,0.0,4.09
E2-accuracy,device1,qwen2.5:3b,63,complaint,,False,0.0,3.77
E2-accuracy,device1,qwen2.5:3b,64,complaint,,False,0.0,3.18
E2-accuracy,device1,qwen2.5:3b,65,feedback,,False,0.0,3.42
E2-accuracy,device1,qwen2.5:3b,66,feedback,,False,0.0,3.5
E2-accuracy,device1,qwen2.5:3b,67,spam,,False,0.0,3.14
E2-accuracy,device1,qwen2.5:3b,68,spam,,False,0.0,3.48
E2-accuracy,device1,qwen2.5:3b,69,urgent,,False,0.0,3.44
E2-accuracy,device1,qwen2.5:3b,70,urgent,,False,0.0,3.45
E2-accuracy,device1,qwen2.5:3b,71,inquiry,,False,0.0,3.84
E2-accuracy,device1,qwen2.5:3b,72,inquiry,,False,0.0,3.24
E2-accuracy,device1,qwen2.5:3b,73,complaint,,False,0.0,3.38
E2-accuracy,device1,qwen2.5:3b,74,complaint,,False,0.0,3.52
E2-accuracy,device1,qwen2.5:3b,75,feedback,,False,0.0,3.73
E2-accuracy,device1,qwen2.5:3b,76,feedback,,False,0.0,3.9
E2-accuracy,device1,qwen2.5:3b,77,spam,,False,0.0,2.79
E2-accuracy,device1,qwen2.5:3b,78,spam,,False,0.0,2.71
E2-accuracy,device1,qwen2.5:3b,79,urgent,,False,0.0,3.13
E2-accuracy,device1,qwen2.5:3b,80,urgent,,False,0.0,3.0
E2-accuracy,device1,qwen2.5:3b,81,inquiry,,False,0.0,2.84
E2-accuracy,device1,qwen2.5:3b,82,inquiry,,False,0.0,2.59
E2-accuracy,device1,qwen2.5:3b,83,complaint,,False,0.0,3.27
E2-accuracy,device1,qwen2.5:3b,84,complaint,,False,0.0,3.25
E2-accuracy,device1,qwen2.5:3b,85,feedback,,False,0.0,4.03
E2-accuracy,device1,qwen2.5:3b,86,feedback,,False,0.0,2.97
E2-accuracy,device1,qwen2.5:3b,87,spam,,False,0.0,2.85
E2-accuracy,device1,qwen2.5:3b,88,spam,,False,0.0,2.55
E2-accuracy,device1,qwen2.5:3b,89,urgent,,False,0.0,2.77
E2-accuracy,device1,qwen2.5:3b,90,urgent,,False,0.0,3.2
E2-accuracy,device1,qwen2.5:3b,91,inquiry,,False,0.0,2.6
E2-accuracy,device1,qwen2.5:3b,92,inquiry,,False,0.0,2.43
E2-accuracy,device1,qwen2.5:3b,93,complaint,,False,0.0,2.77
E2-accuracy,device1,qwen2.5:3b,94,complaint,,False,0.0,2.47
E2-accuracy,device1,qwen2.5:3b,95,feedback,,False,0.0,4.4
E2-accuracy,device1,qwen2.5:3b,96,feedback,,False,0.0,2.8
E2-accuracy,device1,qwen2.5:3b,97,spam,,False,0.0,3.04
E2-accuracy,device1,qwen2.5:3b,98,spam,,False,0.0,2.31
E2-accuracy,device1,qwen2.5:3b,99,urgent,,False,0.0,2.74
E2-accuracy,device1,qwen2.5:3b,100,urgent,,False,0.0,3.08
E2-accuracy,device1,qwen-q5,1,inquiry,,False,0.0,2.03
E2-accuracy,device1,qwen-q5,2,inquiry,,False,0.0,1.35
E2-accuracy,device1,qwen-q5,3,inquiry,,False,0.0,1.48
E2-accuracy,device1,qwen-q5,4,inquiry,,False,0.0,1.47
E2-accuracy,device1,qwen-q5,5,inquiry,,False,0.0,2.95
E2-accuracy,device1,qwen-q5,6,inquiry,,False,0.0,1.51
E2-accuracy,device1,qwen-q5,7,inquiry,,False,0.0,1.07
E2-accuracy,device1,qwen-q5,8,inquiry,,False,0.0,1.06
E2-accuracy,device1,qwen-q5,9,inquiry,,False,0.0,1.69
E2-accuracy,device1,qwen-q5,10,inquiry,,False,0.0,3.78
E2-accuracy,device1,qwen-q5,11,complaint,,False,0.0,2.47
E2-accuracy,device1,qwen-q5,12,complaint,,False,0.0,1.49
E2-accuracy,device1,qwen-q5,13,complaint,,False,0.0,1.48
E2-accuracy,device1,qwen-q5,14,complaint,,False,0.0,1.4
E2-accuracy,device1,qwen-q5,15,complaint,,False,0.0,1.16
E2-accuracy,device1,qwen-q5,16,complaint,,False,0.0,1.01
E2-accuracy,device1,qwen-q5,17,complaint,,False,0.0,0.92
E2-accuracy,device1,qwen-q5,18,complaint,,False,0.0,0.91
E2-accuracy,device1,qwen-q5,19,complaint,,False,0.0,0.95
E2-accuracy,device1,qwen-q5,20,complaint,,False,0.0,1.41
E2-accuracy,device1,qwen-q5,21,feedback,,False,0.0,1.72
E2-accuracy,device1,qwen-q5,22,feedback,,False,0.0,1.94
E2-accuracy,device1,qwen-q5,23,feedback,,False,0.0,1.48
E2-accuracy,device1,qwen-q5,24,feedback,,False,0.0,0.99
E2-accuracy,device1,qwen-q5,25,feedback,,False,0.0,0.9
E2-accuracy,device1,qwen-q5,26,feedback,,False,0.0,0.86
E2-accuracy,device1,qwen-q5,27,feedback,,False,0.0,0.82
E2-accuracy,device1,qwen-q5,28,feedback,,False,0.0,0.87
E2-accuracy,device1,qwen-q5,29,feedback,,False,0.0,3.4
E2-accuracy,device1,qwen-q5,30,feedback,,False,0.0,1.21
E2-accuracy,device1,qwen-q5,31,spam,,False,0.0,1.41
E2-accuracy,device1,qwen-q5,32,spam,,False,0.0,1.42
E2-accuracy,device1,qwen-q5,33,spam,,False,0.0,1.68
E2-accuracy,device1,qwen-q5,34,spam,,False,0.0,1.59
E2-accuracy,device1,qwen-q5,35,spam,,False,0.0,1.35
E2-accuracy,device1,qwen-q5,36,spam,,False,0.0,2.64
E2-accuracy,device1,qwen-q5,37,spam,,False,0.0,0.98
E2-accuracy,device1,qwen-q5,38,spam,,False,0.0,1.14
E2-accuracy,device1,qwen-q5,39,spam,,False,0.0,1.67
E2-accuracy,device1,qwen-q5,40,spam,,False,0.0,1.75
E2-accuracy,device1,qwen-q5,41,urgent,,False,0.0,2.14
E2-accuracy,device1,qwen-q5,42,urgent,,False,0.0,1.7
E2-accuracy,device1,qwen-q5,43,urgent,,False,0.0,1.42
E2-accuracy,device1,qwen-q5,44,urgent,,False,0.0,1.44
E2-accuracy,device1,qwen-q5,45,urgent,,False,0.0,1.39
E2-accuracy,device1,qwen-q5,46,urgent,,False,0.0,1.36
E2-accuracy,device1,qwen-q5,47,urgent,,False,0.0,1.34
E2-accuracy,device1,qwen-q5,48,urgent,,False,0.0,1.08
E2-accuracy,device1,qwen-q5,49,urgent,,False,0.0,1.15
E2-accuracy,device1,qwen-q5,50,urgent,,False,0.0,1.01
E2-accuracy,device1,qwen-q5,51,inquiry,,False,0.0,1.02
E2-accuracy,device1,qwen-q5,52,inquiry,,False,0.0,3.04
E2-accuracy,device1,qwen-q5,53,complaint,,False,0.0,2.3
E2-accuracy,device1,qwen-q5,54,complaint,,False,0.0,1.59
E2-accuracy,device1,qwen-q5,55,feedback,,False,0.0,1.42
E2-accuracy,device1,qwen-q5,56,feedback,,False,0.0,1.44
E2-accuracy,device1,qwen-q5,57,spam,,False,0.0,1.59
E2-accuracy,device1,qwen-q5,58,spam,,False,0.0,1.68
E2-accuracy,device1,qwen-q5,59,urgent,,False,0.0,1.11
E2-accuracy,device1,qwen-q5,60,urgent,,False,0.0,1.25
E2-accuracy,device1,qwen-q5,61,inquiry,,False,0.0,0.94
E2-accuracy,device1,qwen-q5,62,inquiry,,False,0.0,1.49
E2-accuracy,device1,qwen-q5,63,complaint,,False,0.0,2.45
E2-accuracy,device1,qwen-q5,64,complaint,,False,0.0,2.7
E2-accuracy,device1,qwen-q5,65,feedback,,False,0.0,1.42
E2-accuracy,device1,qwen-q5,66,feedback,,False,0.0,1.15
E2-accuracy,device1,qwen-q5,67,spam,,False,0.0,1.01
E2-accuracy,device1,qwen-q5,68,spam,,False,0.0,0.92
E2-accuracy,device1,qwen-q5,69,urgent,,False,0.0,1.28
E2-accuracy,device1,qwen-q5,70,urgent,,False,0.0,1.23
E2-accuracy,device1,qwen-q5,71,inquiry,,False,0.0,1.21
E2-accuracy,device1,qwen-q5,72,inquiry,,False,0.0,1.73
E2-accuracy,device1,qwen-q5,73,complaint,,False,0.0,1.61
E2-accuracy,device1,qwen-q5,74,complaint,,False,0.0,1.44
E2-accuracy,device1,qwen-q5,75,feedback,,False,0.0,2.33
E2-accuracy,device1,qwen-q5,76,feedback,,False,0.0,2.57
E2-accuracy,device1,qwen-q5,77,spam,,False,0.0,1.86
E2-accuracy,device1,qwen-q5,78,spam,,False,0.0,1.47
E2-accuracy,device1,qwen-q5,79,urgent,,False,0.0,1.57
E2-accuracy,device1,qwen-q5,80,urgent,,False,0.0,1.45
E2-accuracy,device1,qwen-q5,81,inquiry,,False,0.0,1.5
E2-accuracy,device1,qwen-q5,82,inquiry,,False,0.0,2.25
E2-accuracy,device1,qwen-q5,83,complaint,,False,0.0,1.87
E2-accuracy,device1,qwen-q5,84,complaint,,False,0.0,1.81
E2-accuracy,device1,qwen-q5,85,feedback,,False,0.0,1.31
E2-accuracy,device1,qwen-q5,86,feedback,,False,0.0,1.57
E2-accuracy,device1,qwen-q5,87,spam,,False,0.0,1.25
E2-accuracy,device1,qwen-q5,88,spam,,False,0.0,1.94
E2-accuracy,device1,qwen-q5,89,urgent,,False,0.0,1.31
E2-accuracy,device1,qwen-q5,90,urgent,,False,0.0,1.58
E2-accuracy,device1,qwen-q5,91,inquiry,,False,0.0,1.63
E2-accuracy,device1,qwen-q5,92,inquiry,,False,0.0,2.11
E2-accuracy,device1,qwen-q5,93,complaint,,False,0.0,1.6
E2-accuracy,device1,qwen-q5,94,complaint,,False,0.0,1.36
E2-accuracy,device1,qwen-q5,95,feedback,,False,0.0,1.9
E2-accuracy,device1,qwen-q5,96,feedback,,False,0.0,1.55
E2-accuracy,device1,qwen-q5,97,spam,,False,0.0,1.21
E2-accuracy,device1,qwen-q5,98,spam,,False,0.0,1.32
E2-accuracy,device1,qwen-q5,99,urgent,,False,0.0,2.33
E2-accuracy,device1,qwen-q5,100,urgent,,False,0.0,5.12
E2-accuracy,device1,qwen-q8,1,inquiry,,False,0.0,1.52
E2-accuracy,device1,qwen-q8,2,inquiry,,False,0.0,1.6
E2-accuracy,device1,qwen-q8,3,inquiry,,False,0.0,2.13
E2-accuracy,device1,qwen-q8,4,inquiry,,False,0.0,1.75
E2-accuracy,device1,qwen-q8,5,inquiry,,False,0.0,1.22
E2-accuracy,device1,qwen-q8,6,inquiry,,False,0.0,1.19
E2-accuracy,device1,qwen-q8,7,inquiry,,False,0.0,0.99
E2-accuracy,device1,qwen-q8,8,inquiry,,False,0.0,1.09
E2-accuracy,device1,qwen-q8,9,inquiry,,False,0.0,0.9
E2-accuracy,device1,qwen-q8,10,inquiry,,False,0.0,0.99
E2-accuracy,device1,qwen-q8,11,complaint,,False,0.0,1.04
E2-accuracy,device1,qwen-q8,12,complaint,,False,0.0,0.98
E2-accuracy,device1,qwen-q8,13,complaint,,False,0.0,1.03
E2-accuracy,device1,qwen-q8,14,complaint,,False,0.0,1.12
E2-accuracy,device1,qwen-q8,15,complaint,,False,0.0,1.08
E2-accuracy,device1,qwen-q8,16,complaint,,False,0.0,1.32
E2-accuracy,device1,qwen-q8,17,complaint,,False,0.0,1.32
E2-accuracy,device1,qwen-q8,18,complaint,,False,0.0,1.09
E2-accuracy,device1,qwen-q8,19,complaint,,False,0.0,1.05
E2-accuracy,device1,qwen-q8,20,complaint,,False,0.0,1.37
E2-accuracy,device1,qwen-q8,21,feedback,,False,0.0,1.85
E2-accuracy,device1,qwen-q8,22,feedback,,False,0.0,3.28
E2-accuracy,device1,qwen-q8,23,feedback,,False,0.0,1.65
E2-accuracy,device1,qwen-q8,24,feedback,,False,0.0,1.72
E2-accuracy,device1,qwen-q8,25,feedback,,False,0.0,1.45
E2-accuracy,device1,qwen-q8,26,feedback,,False,0.0,1.69
E2-accuracy,device1,qwen-q8,27,feedback,,False,0.0,1.71
E2-accuracy,device1,qwen-q8,28,feedback,,False,0.0,1.32
E2-accuracy,device1,qwen-q8,29,feedback,,False,0.0,1.54
E2-accuracy,device1,qwen-q8,30,feedback,,False,0.0,1.09
E2-accuracy,device1,qwen-q8,31,spam,,False,0.0,0.97
E2-accuracy,device1,qwen-q8,32,spam,,False,0.0,0.93
E2-accuracy,device1,qwen-q8,33,spam,,False,0.0,1.0
E2-accuracy,device1,qwen-q8,34,spam,,False,0.0,1.11
E2-accuracy,device1,qwen-q8,35,spam,,False,0.0,1.06
E2-accuracy,device1,qwen-q8,36,spam,,False,0.0,0.95
E2-accuracy,device1,qwen-q8,37,spam,,False,0.0,0.99
E2-accuracy,device1,qwen-q8,38,spam,,False,0.0,0.93
E2-accuracy,device1,qwen-q8,39,spam,,False,0.0,1.22
E2-accuracy,device1,qwen-q8,40,spam,,False,0.0,1.41
E2-accuracy,device1,qwen-q8,41,urgent,,False,0.0,1.58
E2-accuracy,device1,qwen-q8,42,urgent,,False,0.0,2.06
E2-accuracy,device1,qwen-q8,43,urgent,,False,0.0,1.62
E2-accuracy,device1,qwen-q8,44,urgent,,False,0.0,1.4
E2-accuracy,device1,qwen-q8,45,urgent,,False,0.0,1.5
E2-accuracy,device1,qwen-q8,46,urgent,,False,0.0,1.61
E2-accuracy,device1,qwen-q8,47,urgent,,False,0.0,1.56
E2-accuracy,device1,qwen-q8,48,urgent,,False,0.0,3.53
E2-accuracy,device1,qwen-q8,49,urgent,,False,0.0,2.05
E2-accuracy,device1,qwen-q8,50,urgent,,False,0.0,1.8
E2-accuracy,device1,qwen-q8,51,inquiry,,False,0.0,2.14
E2-accuracy,device1,qwen-q8,52,inquiry,,False,0.0,2.62
E2-accuracy,device1,qwen-q8,53,complaint,,False,0.0,1.37
E2-accuracy,device1,qwen-q8,54,complaint,,False,0.0,1.22
E2-accuracy,device1,qwen-q8,55,feedback,,False,0.0,1.28
E2-accuracy,device1,qwen-q8,56,feedback,,False,0.0,1.09
E2-accuracy,device1,qwen-q8,57,spam,,False,0.0,1.34
E2-accuracy,device1,qwen-q8,58,spam,,False,0.0,1.8
E2-accuracy,device1,qwen-q8,59,urgent,,False,0.0,2.27
E2-accuracy,device1,qwen-q8,60,urgent,,False,0.0,1.92
E2-accuracy,device1,qwen-q8,61,inquiry,,False,0.0,1.62
E2-accuracy,device1,qwen-q8,62,inquiry,,False,0.0,1.5
E2-accuracy,device1,qwen-q8,63,complaint,,False,0.0,1.38
E2-accuracy,device1,qwen-q8,64,complaint,,False,0.0,2.05
E2-accuracy,device1,qwen-q8,65,feedback,,False,0.0,1.6
E2-accuracy,device1,qwen-q8,66,feedback,,False,0.0,1.53
E2-accuracy,device1,qwen-q8,67,spam,,False,0.0,2.51
E2-accuracy,device1,qwen-q8,68,spam,,False,0.0,1.74
E2-accuracy,device1,qwen-q8,69,urgent,,False,0.0,2.39
E2-accuracy,device1,qwen-q8,70,urgent,,False,0.0,1.47
E2-accuracy,device1,qwen-q8,71,inquiry,,False,0.0,1.2
E2-accuracy,device1,qwen-q8,72,inquiry,,False,0.0,1.13
E2-accuracy,device1,qwen-q8,73,complaint,,False,0.0,1.24
E2-accuracy,device1,qwen-q8,74,complaint,,False,0.0,1.28
E2-accuracy,device1,qwen-q8,75,feedback,,False,0.0,1.29
E2-accuracy,device1,qwen-q8,76,feedback,,False,0.0,2.15
E2-accuracy,device1,qwen-q8,77,spam,,False,0.0,1.86
E2-accuracy,device1,qwen-q8,78,spam,,False,0.0,1.38
E2-accuracy,device1,qwen-q8,79,urgent,,False,0.0,1.85
E2-accuracy,device1,qwen-q8,80,urgent,,False,0.0,1.58
E2-accuracy,device1,qwen-q8,81,inquiry,,False,0.0,1.44
E2-accuracy,device1,qwen-q8,82,inquiry,,False,0.0,1.8
E2-accuracy,device1,qwen-q8,83,complaint,,False,0.0,1.49
E2-accuracy,device1,qwen-q8,84,complaint,,False,0.0,1.59
E2-accuracy,device1,qwen-q8,85,feedback,,False,0.0,2.14
E2-accuracy,device1,qwen-q8,86,feedback,,False,0.0,2.62
E2-accuracy,device1,qwen-q8,87,spam,,False,0.0,1.49
E2-accuracy,device1,qwen-q8,88,spam,,False,0.0,1.64
E2-accuracy,device1,qwen-q8,89,urgent,,False,0.0,1.22
E2-accuracy,device1,qwen-q8,90,urgent,,False,0.0,1.61
E2-accuracy,device1,qwen-q8,91,inquiry,,False,0.0,1.38
E2-accuracy,device1,qwen-q8,92,inquiry,,False,0.0,1.35
E2-accuracy,device1,qwen-q8,93,complaint,,False,0.0,1.35
E2-accuracy,device1,qwen-q8,94,complaint,,False,0.0,1.26
E2-accuracy,device1,qwen-q8,95,feedback,,False,0.0,1.7
E2-accuracy,device1,qwen-q8,96,feedback,,False,0.0,1.54
E2-accuracy,device1,qwen-q8,97,spam,,False,0.0,1.38
E2-accuracy,device1,qwen-q8,98,spam,,False,0.0,1.23
E2-accuracy,device1,qwen-q8,99,urgent,,False,0.0,1.44
E2-accuracy,device1,qwen-q8,100,urgent,,False,0.0,1.65
E2-accuracy,device1,mistral:7b,1,inquiry,,False,0.0,1.63
E2-accuracy,device1,mistral:7b,2,inquiry,,False,0.0,2.26
E2-accuracy,device1,mistral:7b,3,inquiry,,False,0.0,2.27
